,title,url,rating,review_count,price
13,"Acer Aspire 5 A515-55-35SE, 15.6"" Full HD Display, 10th Gen Intel Core i3-1005G1 Processor, 4GB DDR4, 128GB NVMe SSD, Intel WiFi 6 AX201, Backlit KB, Fingerprint Reader, Windows 10 Home (S Mode)",https://www.amazon.com/Acer-A515-55-35SE-i3-1005G1-Processor-Fingerprint/dp/B08HN1WDWZ/ref=sr_1_74?dchild=1&keywords=Processor&qid=1625578271&s=computers-intl-ship&sr=1-74,4.6 out of 5 stars,"1,599",$415.00
14,intel Core i7 i7-3770 3.40 GHz Processor - Socket H2 LGA-1155 CM8063701211600 (Renewed),https://www.amazon.com/Intel-Core-i7-3770-3-40-Processor/dp/B07KJSKHRQ/ref=sr_1_75?dchild=1&keywords=Processor&qid=1625578271&s=computers-intl-ship&sr=1-75,4.6 out of 5 stars,204,$138.90
15,"Lenovo Chromebook C330 2-in-1 Convertible Laptop, 11.6-Inch HD (1366 x 768) IPS Display, MediaTek MT8173C Processor, 4GB LPDDR3, 64 GB eMMC, Chrome OS, 81HY0000US, Blizzard White",https://www.amazon.com/Lenovo-Chromebook-Convertible-11-6-Inch-81HY0000US/dp/B07GM2J11Q/ref=sr_1_76?dchild=1&keywords=Processor&qid=1625578271&s=computers-intl-ship&sr=1-76,4.5 out of 5 stars,"7,812",$285.00
16,"Beelink GTR Mini PC Windows 10 Pro,AMD Ryzen 7 3750H Processor(up to 4GHz) 16GB DDR4 512GB NVMe SSD,Radeon Vega 8 Graphics,WiFi 6,Bluetooth 5.0,Dual Gigabit Ethernet,Gaming PC",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers-intl-ship_sr_pg6_1?ie=UTF8&adId=A02580483731KTPK2E5I1&url=%2FBeelink-GTR-3750H-Processor-Bluetooth%2Fdp%2FB08PKQX4JS%2Fref%3Dsr_1_77_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578271%26s%3Dcomputers-intl-ship%26sr%3D1-77-spons%26psc%3D1&qualifier=1625578271&id=4365641867104599&widgetName=sp_btf,3.5 out of 5 stars,15,$779.00
17,"MONTECH Gamma II 750W 80+ Gold Certified Power Supply, LLC+DC to DC Technology, Full Japanese Capacitors, 120mm Silent Fan, Flat Cables",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers-intl-ship_sr_pg6_1?ie=UTF8&adId=A09728851GZEFGLPOC0P6&url=%2FMontech-Certified-Technology-Japanese-Capacitors%2Fdp%2FB084QD3PNZ%2Fref%3Dsr_1_78_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578271%26s%3Dcomputers-intl-ship%26sr%3D1-78-spons%26psc%3D1&qualifier=1625578271&id=4365641867104599&widgetName=sp_btf,4.6 out of 5 stars,746,$89.99
18,"MONTECH Gamma II 750W 80+ Gold Certified Power Supply, LLC+DC to DC Technology, Full Japanese Capacitors, 120mm Silent Fan, Flat Cables",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers-intl-ship_sr_pg9_1?ie=UTF8&adId=A09728851GZEFGLPOC0P6&url=%2FMontech-Certified-Technology-Japanese-Capacitors%2Fdp%2FB084QD3PNZ%2Fref%3Dsr_1_97_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578273%26s%3Dcomputers-intl-ship%26sr%3D1-97-spons%26psc%3D1&qualifier=1625578273&id=2274363572907664&widgetName=sp_atf_next,4.6 out of 5 stars,746,$89.99
19,"Montech X3 Mesh 6pcs, 3 x 140mm& 3 x 120mm Fixed RGB Lighting Fans ATX Mid-Tower PC Gaming Case, USB3.0, Door Open Tempered Glass Side Panel, High Airflow, White",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers-intl-ship_sr_pg9_1?ie=UTF8&adId=A1039884SD3TDMRDWGV8&url=%2FMontech-X3-Lighting-Mid-Tower-Tempered%2Fdp%2FB092441BHJ%2Fref%3Dsr_1_98_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578273%26s%3Dcomputers-intl-ship%26sr%3D1-98-spons%26psc%3D1&qualifier=1625578273&id=2274363572907664&widgetName=sp_atf_next,4.4 out of 5 stars,"2,294",$72.99
20,"Lenovo Smart Tab M10 Plus, FHD 10.3"" Android Tablet, Alexa-Enabled Smart Device, Octa-Core Processor, 64GB Storage, 4GB RAM, Wi-Fi, Bluetooth, ZA6M0017US, Platinum Grey",https://www.amazon.com/Lenovo-Alexa-Enabled-Octa-Core-Processor-ZA6M0013US/dp/B087KQDM15/ref=sr_1_99?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-99,4.1 out of 5 stars,746,$178.01
21,"2020 Flagship HP 14 Chromebook Laptop Computer 14"" HD SVA Anti-Glare Display Intel Celeron Processor 4GB DDR4 64GB eMMC Backlit WiFi Webcam Chrome OS (Renewed)",https://www.amazon.com/Flagship-HP-Chromebook-Anti-Glare-Processor/dp/B08PDTLK1Q/ref=sr_1_100?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-100,4.6 out of 5 stars,271,$193.99
22,Intel Core i7-11700K Desktop Processor 8 Cores up to 5.0 GHz Unlocked LGA1200 (Intel 500 Series & Select 400 Series Chipset) 125W,https://www.amazon.com/Intel-i7-11700K-Desktop-Processor-Unlocked/dp/B08X6ND3WP/ref=sr_1_101?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-101,4.7 out of 5 stars,161,
23,"Four LAN Mini PC with 8GB RAM 128GB SSD, VGA, 4 USB Port, celeron j1900 Processor Quad core 2 GHz, Fanless Mini PC Support OPNsense",https://www.amazon.com/128GB-celeron-Processor-Fanless-pfSense/dp/B01CSCGEWA/ref=sr_1_102?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-102,4.5 out of 5 stars,120,$288.28
24,"ASUS Chromebook Laptop- 15.6"" HD Anti-Glare NanoEdge Display, Intel Dual Core Celeron N3350 Processor, 4GB RAM, 64GB eMMC, 180 Degree Hinge, Chrome OS- C523NA-BCLN6 Silver",https://www.amazon.com/ASUS-Chromebook-Anti-Glare-Processor-C523NA-BCLN6/dp/B081217DYL/ref=sr_1_103?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-103,4.3 out of 5 stars,118,$231.00
25,"2021 Newest HP Pavilion Gaming Desktop Computer, AMD 6-Core Ryzen 5 3500 Processor(Beat i5-9400, Upto 4.1GHz), GeForce GTX 1650 Super 4 GB, 8GB RAM, 256GB PCIe NVMe SSD,Mouse and Keyboard, Win 10 Home",https://www.amazon.com/HP-Pavilion-Computer-Processor-Keyboard/dp/B08Z5C9TF1/ref=sr_1_104?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-104,4.5 out of 5 stars,190,$891.00
26,Upgraded UM250 Mini PC AMD Ryzen Embedded V1605B 4 Cores/8 Threads | 16 GB RAM 512 GB SSD | Radeon Vega 8 Graphics | Windows 10 Pro | 4K HDMI/Display/USB-C |2X RJ45 Gigabit BT5.1 | 4X USB 3.1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers-intl-ship_sr_pg9_1?ie=UTF8&adId=A07478913LHFYHP6UIAG5&url=%2FUpgraded-Embedded-Threads-Graphics-Windows%2Fdp%2FB093F7DB8D%2Fref%3Dsr_1_105_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578273%26s%3Dcomputers-intl-ship%26sr%3D1-105-spons%26psc%3D1&qualifier=1625578273&id=2274363572907664&widgetName=sp_mtf,4.8 out of 5 stars,43,$484.49
27,Mini PC AMD Ryzen 3 PRO 4350G up to 4.0 GHz| 16 GB RAM 256 GB PCIe SSD | Radeon Graphics| Windows 10 Pro | Intel WIFI6 AX200 BT 5.1 | 4K HDMI 2.0 / DisplayPort | 2X RJ45 | 4X USB 3.0 Small form factor,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers-intl-ship_sr_pg9_1?ie=UTF8&adId=A04539752M4VF4TT47SH7&url=%2FRadeon-Graphics-Windows-DisplayPort-factor%2Fdp%2FB092V42WJS%2Fref%3Dsr_1_106_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578273%26s%3Dcomputers-intl-ship%26sr%3D1-106-spons%26psc%3D1&qualifier=1625578273&id=2274363572907664&widgetName=sp_mtf,4.5 out of 5 stars,2,$659.99
28,"Android Tablet 10 inch, PRITOM M10, 2 GB RAM, 32 GB Android 9.0 Tablet, 10.1 inch IPS HD Display, GPS, FM, Quad-Core Processor, Wi-Fi (M10 Black)",https://www.amazon.com/Android-Tablet-Display-Quad-Core-Processor/dp/B087BC4DJH/ref=sr_1_107?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-107,4.1 out of 5 stars,922,$99.95
29,Intel Core i5-3470 Quad-Core Processor 3.2 GHz 4 Core LGA 1155 - BX80637I53470 (Renewed),https://www.amazon.com/Intel-Core-i5-3470-Quad-Core-Processor/dp/B07MG88CNQ/ref=sr_1_108?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-108,4.2 out of 5 stars,135,$69.00
30,AMD Ryzen 5 PRO 4650G Processor 7nm 3.7Ghz 6 cores 12 Threads Processor only (Tray),https://www.amazon.com/AMD-Ryzen-Processor-3-7Ghz-Threads/dp/B08MWMGRH7/ref=sr_1_109?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-109,4.5 out of 5 stars,50,$369.99
31,"HP 24-inch All-in-One Desktop Computer, AMD Athlon Silver 3050U Processor, 8 GB RAM, 256 GB SSD, Windows 10 Home (24-dd0010, White)",https://www.amazon.com/HP-24-inch-Computer-Processor-24-dd0010/dp/B0849GZCQR/ref=sr_1_110?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-110,4.7 out of 5 stars,880,
32,Intel Core i7-9800X X-Series Processor 8 Cores up to 4.4GHz Turbo Unlocked LGA2066 X299 Series 165W Processors (999AC3),https://www.amazon.com/Intel-i7-9800X-Processor-Processors-999AC3/dp/B07JGCSMJX/ref=sr_1_111?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-111,4.7 out of 5 stars,66,
33,"Lenovo IdeaCentre AIO 3, 24"" All-in-One Computer, AMD Ryzen 5 4500U Mobile Processor, Integrated Graphics, 16GB DDR4, 512GB M.2 Name SSD, DVD RW Drive, Windows 10, F0EW005SUS, Business Black",https://www.amazon.com/Lenovo-IdeaCentre-Processor-Integrated-F0EW005SUS/dp/B089N4WC3L/ref=sr_1_112?dchild=1&keywords=Processor&qid=1625578273&s=computers-intl-ship&sr=1-112,4.7 out of 5 stars,502,$719.99
34,"Beelink GTR Mini PC Windows 10 Pro,AMD Ryzen 7 3750H Processor(up to 4GHz) 16GB DDR4 512GB NVMe SSD,Radeon Vega 8 Graphics,WiFi 6,Bluetooth 5.0,Dual Gigabit Ethernet,Gaming PC",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers-intl-ship_sr_pg9_1?ie=UTF8&adId=A02580483731KTPK2E5I1&url=%2FBeelink-GTR-3750H-Processor-Bluetooth%2Fdp%2FB08PKQX4JS%2Fref%3Dsr_1_113_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578273%26s%3Dcomputers-intl-ship%26sr%3D1-113-spons%26psc%3D1&qualifier=1625578273&id=2274363572907664&widgetName=sp_btf,3.5 out of 5 stars,15,$779.00
35,"CHUWI CoreBox Windows 10 Mini PC,Intel Core i5 Mini Desktop pc, 8GB DDR3 256GB SSD,Expandable 2TB 2.5 Inch HDD, 2.4GHz/5GHz Dual WiFi/Gigabit Ethernet / 4K Decoding/BT4.2",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers-intl-ship_sr_pg9_1?ie=UTF8&adId=A06491843DU18FENUSOOZ&url=%2FCHUWI-Windows-Office-Expandable-1000Mbps%2Fdp%2FB07T5BNF14%2Fref%3Dsr_1_114_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578273%26s%3Dcomputers-intl-ship%26sr%3D1-114-spons%26psc%3D1&qualifier=1625578273&id=2274363572907664&widgetName=sp_btf,4.1 out of 5 stars,296,$299.00
36,Mini PC AMD Ryzen 3 PRO 4350G up to 4.0 GHz| 16 GB RAM 256 GB PCIe SSD | Radeon Graphics| Windows 10 Pro | Intel WIFI6 AX200 BT 5.1 | 4K HDMI 2.0 / DisplayPort | 2X RJ45 | 4X USB 3.0 Small form factor,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers-intl-ship_sr_pg10_1?ie=UTF8&adId=A04539752M4VF4TT47SH7&url=%2FRadeon-Graphics-Windows-DisplayPort-factor%2Fdp%2FB092V42WJS%2Fref%3Dsr_1_109_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578275%26s%3Dcomputers-intl-ship%26sr%3D1-109-spons%26psc%3D1&qualifier=1625578275&id=8961799280112007&widgetName=sp_atf_next,4.5 out of 5 stars,2,$659.99
37,"MONTECH Gamma II 750W 80+ Gold Certified Power Supply, LLC+DC to DC Technology, Full Japanese Capacitors, 120mm Silent Fan, Flat Cables",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers-intl-ship_sr_pg10_1?ie=UTF8&adId=A09728851GZEFGLPOC0P6&url=%2FMontech-Certified-Technology-Japanese-Capacitors%2Fdp%2FB084QD3PNZ%2Fref%3Dsr_1_110_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578275%26s%3Dcomputers-intl-ship%26sr%3D1-110-spons%26psc%3D1&qualifier=1625578275&id=8961799280112007&widgetName=sp_atf_next,4.6 out of 5 stars,746,$89.99
38,"2021 Newest Dell Inspiron 3000 Laptop, 15.6 HD LED-Backlit Display,Intel Celeron Processor N4020, 16GB DDR4 RAM, 1TB PCIe Solid State Drive, Online Meeting Ready, Webcam, WiFi, HDMI, Win10 Home, Black",https://www.amazon.com/Dell-Inspiron-LED-Backlit-Display-Processor/dp/B08X15SQ28/ref=sr_1_111?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-111,4.4 out of 5 stars,345,$609.00
39,Intel Core i5-7600K LGA 1151 Desktop Processors (BX80677I57600K),https://www.amazon.com/Intel-i5-7600K-Desktop-Processors-BX80677I57600K/dp/B01MRRPPQS/ref=sr_1_112?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-112,4.6 out of 5 stars,"1,310",$205.00
40,"Latest_Lenovo Ideapad 3 Laptop, 14.0"" FHD LED Backlit Anti-Glare Display, Intel Core i5-1035G1 Quad Core Processor, 8GB DDR4 RAM, 512GB SSD, HDMI, Wireless+ Bluetooth, Windows 10",https://www.amazon.com/Latest_Lenovo-Anti-Glare-i5-1035G1-Processor-Bluetooth/dp/B08WCV9HM3/ref=sr_1_113?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-113,4.4 out of 5 stars,30,$518.00
41,"AMD Ryzen 3 3100 4-Core, 8-Thread Unlocked Desktop Processor with Wraith Stealth Cooler",https://www.amazon.com/AMD-Ryzen-3100-8-Thread-Processor/dp/B0876Y2TMZ/ref=sr_1_114?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-114,4.7 out of 5 stars,"2,616",
42,"Lenovo IdeaPad 3 11 Chromebook 11.6"" Laptop, 11.6"" HD (1366 x 768) Display, Intel Celeron N4020 Processor, 4GB LPDDR4 RAM, 64GB eMMC Storage, Intel UHD Graphics 600, Chrome OS, 82BA0003US, Onyx Black",https://www.amazon.com/Lenovo-Chromebook-Processor-Graphics-82BA0003US/dp/B087YW8FQB/ref=sr_1_115?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-115,4.3 out of 5 stars,17,$221.54
43,"Lenovo IdeaPad 3 15"" Laptop, 15.6"" HD (1366 x 768) Display, AMD Ryzen 3 3250U Processor, 4GB DDR4 Onboard RAM, 128GB SSD, AMD Radeon Vega 3 Graphics, Windows 10, 81W10094US, Business Black",https://www.amazon.com/Lenovo-Processor-Graphics-81W10094US-Business/dp/B0872K4XCJ/ref=sr_1_116?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-116,4.5 out of 5 stars,"1,071",$359.99
44,Upgraded UM250 Mini PC AMD Ryzen Embedded V1605B 4 Cores/8 Threads | 16 GB RAM 512 GB SSD | Radeon Vega 8 Graphics | Windows 10 Pro | 4K HDMI/Display/USB-C |2X RJ45 Gigabit BT5.1 | 4X USB 3.1,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers-intl-ship_sr_pg10_1?ie=UTF8&adId=A07478913LHFYHP6UIAG5&url=%2FUpgraded-Embedded-Threads-Graphics-Windows%2Fdp%2FB093F7DB8D%2Fref%3Dsr_1_117_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578275%26s%3Dcomputers-intl-ship%26sr%3D1-117-spons%26psc%3D1&qualifier=1625578275&id=8961799280112007&widgetName=sp_mtf,4.8 out of 5 stars,43,$484.49
45,ORICO 2.5 SSD SATA to 3.5 Hard Drive Adapter Internal Drive Bay Converter Mounting Bracket Caddy Tray for 7 / 9.5 / 12.5mm 2.5 inch HDD / SSD with SATA III Interface,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers-intl-ship_sr_pg10_1?ie=UTF8&adId=A085470013PQA0O8NTZFG&url=%2FORICO-Adapter-Mounting-Bracket-Interface%2Fdp%2FB01LZWX6PD%2Fref%3Dsr_1_118_sspa%3Fdchild%3D1%26keywords%3DProcessor%26qid%3D1625578275%26s%3Dcomputers-intl-ship%26sr%3D1-118-spons%26psc%3D1&qualifier=1625578275&id=8961799280112007&widgetName=sp_mtf,4.6 out of 5 stars,"2,584",$6.99
46,"ASUS Chromebook CX1, 11.6"" HD NanoEdge Display, Intel Celeron N3350 Processor, 32GB eMMC,  4GB RAM, Spill-resistant Keyboard, Chrome OS, Transparent Silver, CX1100CNA-AS42",https://www.amazon.com/ASUS-Chromebook-Spill-resistant-Transparent-CX1100CNA-AS42/dp/B08XTB1NNH/ref=sr_1_119?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-119,4.3 out of 5 stars,"3,753",$228.00
47,AMD AD9700AGABBOX 7th Generation A10-9700 Quad-Core Processor with Radeon R7 Graphics,https://www.amazon.com/AMD-A10-9700-Quad-core-Core-Processor/dp/B074B856CD/ref=sr_1_120?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-120,4.5 out of 5 stars,123,$129.99
48,"Mini PC, 8GB RAM 120GB ROM Mini Computer Intel Celeron J3455 Processor (up to 2.3GHz) Windows 10 Pro Desktop PC Dual HDMI Output, Support mSATA, 2.5-inch SSD, 4K, 2.4G/ 5.0G WiFi, Gigabit Ethernet",https://www.amazon.com/8GB-120GB-Computer-Processor-2-5-inch/dp/B08CV2VJ8N/ref=sr_1_121?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-121,4.3 out of 5 stars,"1,429",$239.99
49,Beelink U55 Intel Core i3-5005U Processor 8GB/128GB SSD Supports Extended RAM & SSD/4K@30Hz/Dual HDMI/Dual WiFi /BT4.0/ Fan Windows10 Pro Mini PC,https://www.amazon.com/Beelink-i3-5005U-Processor-Supports-Windows10/dp/B07RX65WSV/ref=sr_1_122?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-122,4.3 out of 5 stars,44,$249.00
50,"AVITA Magus II 10.1"" HD Tablet with Detachable Keyboard, Windows 10, Intel Processor, 4GB Ram & 64GB Storage (Burgundy)",https://www.amazon.com/Avita-WT9M10C44-Celeron-Storage-Burgundy/dp/B08J8HDLNG/ref=sr_1_123?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-123,4.1 out of 5 stars,439,$154.22
51,"Lenovo IdeaPad 1 14 14.0"" Laptop, 14.0"" HD (1366 x 768) Display, Intel Celeron N4020 Processor, 4GB DDR4 RAM, 64 GB SSD Storage, Intel UHD Graphics 600, Win 10 in S Mode, 81VU0079US, Ice Blue",https://www.amazon.com/Lenovo-IdeaPad-Processor-Graphics-81VU0079US/dp/B08YKHYCPW/ref=sr_1_124?dchild=1&keywords=Processor&qid=1625578275&s=computers-intl-ship&sr=1-124,4.2 out of 5 stars,28,$245.18
