,title,url,rating,review_count,price
10,"Sony Xperia 5 II 5G Smartphone (15,5 cm (6.1 Zoll) 21:9 CinemaWide FHD+ HDR OLED-Display, Dreifach-Kamera-System, 3,5-mm-Audio-Anschluss, Android 10, SIM Free, 8 GB RAM, 128 GB Speicher) Schwarz",https://www.amazon.com/Sony-Xperia-Smartphone-Dreifach-Kamera-System-5-mm-Audio-Anschluss/dp/B08HZCKHGG/ref=sr_1_11?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-11,"4,7 von 5 Sternen",262,"699,00 €"
11,"Samsung Galaxy A51 Smartphone Bundle (16,4cm (6,5 Zoll)) 128 GB interner Speicher, 4 GB RAM, Dual SIM, Android inkl. 30 Monate Herstellergarantie [Exklusiv bei Amazon] Deutsche Version",https://www.amazon.com/Samsung-Android-Smartphone-Vertrag-deutsche-prism-crush-black/dp/B08CVJ59G3/ref=sr_1_12?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-12,"4,7 von 5 Sternen",4.864,"324,69 €"
12,"Blackview A70 (E) Smartphone ohne Vertrag Android 11, 6.517 Zoll HD mit 5V/2A, 3GB RAM+32GB Speicher Octa-core, 13MP+5MP Kamera, Fingerabdruck Sensor, 4G Handy Dual SIM Schwarz",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg1_1?ie=UTF8&adId=A053896331VCEB6QB7EWG&url=%2FBlackview-Smartphone-Speicher-Octa-core-Fingerabdruck%2Fdp%2FB093BWNHF5%2Fref%3Dsr_1_13_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659878%26s%3Dce-de%26sr%3D1-13-spons%26psc%3D1&qualifier=1625659878&id=8710732091229058&widgetName=sp_mtf,"4,0 von 5 Sternen",51,"109,99 €"
13,"CUBOT Note 20 Smartphone ohne Vertrag 6,5 Zoll 4G LTE Smartphone 64GB ROM 4200mAh Akku, 20MP Kamera, Dual SIM Handy Android 10.0 NFC Face ID (Grün)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg1_1?ie=UTF8&adId=A09399343EPM6FMZLPM9B&url=%2FCUBOT-Note-20-Smartphone-Vertrag-Gr%25C3%25BCn%2Fdp%2FB08C5F6R99%2Fref%3Dsr_1_14_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659878%26s%3Dce-de%26sr%3D1-14-spons%26psc%3D1&qualifier=1625659878&id=8710732091229058&widgetName=sp_mtf,"4,2 von 5 Sternen",846,"131,99 €"
14,Neues Apple iPhone 12 Pro Max (256 GB) - Graphit,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg1_1?ie=UTF8&adId=A044336420P2MRMS3KAOD&url=%2FNeues-Apple-iPhone-Pro-256-GB%2Fdp%2FB08L5VRW6N%2Fref%3Dsr_1_15_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659878%26s%3Dce-de%26sr%3D1-15-spons%26psc%3D1&qualifier=1625659878&id=8710732091229058&widgetName=sp_mtf,"4,8 von 5 Sternen",2.369,"1.255,09 €"
15,"realme 8 Smartphone ohne Vertrag, 64MP AI-Quad-Kamera Android Handy, 6,4 Zoll Super AMOLED Display, 30W Dart Charge, Starker 5000mAh Akku, Dual Sim, NFC, 4+64GB, Cyber Black",https://www.amazon.com/realme-Smartphone-Vertrag-AI-Quad-Kamera-Android/dp/B08XVFF1RF/ref=sr_1_16?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-16,"4,4 von 5 Sternen",69,"169,00 €"
16,"Hafury Günstig Smartphone ohne Vertrag Dual SIM, 4G-LTE Handy 5.5 Zoll Display mit 3100mAh Akku, 2GB + 16GB, 128GB erweitbar, Android 10, 3 Kameras, Face ID",https://www.amazon.com/G%C3%BCnstig-Smartphone-Vertrag-Display-erweitbar-Schwarz/dp/B094JRJSVB/ref=sr_1_17?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-17,"3,6 von 5 Sternen",17,"85,00 €"
17,"Xiaomi Redmi Note 9 Smartphone 3GB 64GB 48MP Quad Kamera Hotshot 6.53” FHD+ DotDisplay 5020 mAh 3.5mm Headphone Jack Schwarz, 6941059652014_SML",https://www.amazon.com/Xiaomi-Smartphone-DotDisplay-Headphone-6941059652014_SML/dp/B08GLF5ZRN/ref=sr_1_18?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-18,"4,5 von 5 Sternen",18.726,"156,83 €"
18,"OPPO Find X2 Neo Smartphone (16,5 cm (6,5 Zoll)) 256 GB interner Speicher, 5G, 12 GB RAM, 4260mAh mit 30W Blitzladen, 48MP-Quad-KI-Kamera, Ultra Slim Design, Curved-Display - Starry Blue",https://www.amazon.com/OPPO-Smartphone-Blitzladen-48MP-Quad-KI-Kamera-Curved-Display/dp/B08822Q7XB/ref=sr_1_19?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-19,"4,5 von 5 Sternen",381,"374,99 €"
19,"Gigaset GS4 Smartphone - Made in Germany - leistungsstarker 4300mAh Akku mit Schnellladefunktion - 6,3 Zoll Full HD+ V-Notch Display - NFC - 4GB RAM+64GB interner Speicher - Android 10 - Deep Black",https://www.amazon.com/Gigaset-GS4-Smartphone-leistungsstarker-Schnellladefunktion/dp/B08LDY6YDZ/ref=sr_1_20?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-20,"4,4 von 5 Sternen",410,"195,99 €"
20,"Samsung Galaxy S20 FE, Android Smartphone ohne Vertrag, 6,5 Zoll Super AMOLED Display, 4.500 mAh Akku, 128 GB/ 6 GB RAM, Handy in Grün inkl. 36 Monate Herstellergarantie [Exklusiv bei Amazon]",https://www.amazon.com/Samsung-Android-Smartphone-Herstellergarantie-Exklusiv-Gr%C3%BCn/dp/B08GP527DJ/ref=sr_1_21?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-21,"4,6 von 5 Sternen",1.601,"643,75 €"
21,"HUAWEI P smart 2021 Dual SIM Smartphone (16,94 cm - 6,67 Zoll, 128 GB interner Speicher, 4 GB RAM, Android 10 AOSP ohne Google Play Store, EMUI 10.1) midnight black + 5 EUR Amazon Gutschein",https://www.amazon.com/HUAWEI-smart-2021-Dual-Smartphone-Midnight-Black/dp/B08KFKG7PR/ref=sr_1_22?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-22,"3,9 von 5 Sternen",436,"168,39 €"
22,"CUBOT C20 Smartphone ohne Vertrag, Android 10 Handy 4GB RAM/64GB ROM, 6.18 Zoll Bildschirm, 4200mAh Akku, 128GB erweiterbar, 3 Kameras, Dual SIM, Face-ID, Fingerabdruck, NFC, Blau",https://www.amazon.com/CUBOT-C20-Smartphone-erweiterbar-Fingerabdruck-Blau/dp/B08S6WLS9B/ref=sr_1_23?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-23,"4,5 von 5 Sternen",66,"149,99 €"
23,"Xiaomi Poco M3 Pro 5G - Smartphone 64GB, 4GB RAM, Dual SIM, Cool Blue",https://www.amazon.com/Xiaomi-Poco-M3-Pro-Smartphone/dp/B0943KWWG2/ref=sr_1_24?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-24,"4,5 von 5 Sternen",70,"188,00 €"
24,Neues Apple iPhone 12 Mini (256 GB) - Violett,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg1_1?ie=UTF8&adId=A00994852UJNWZOT1TGTA&url=%2FNeues-Apple-iPhone-Mini-256-GB%2Fdp%2FB09334N61T%2Fref%3Dsr_1_25_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659878%26s%3Dce-de%26sr%3D1-25-spons%26psc%3D1&qualifier=1625659878&id=8710732091229058&widgetName=sp_mtf,"4,8 von 5 Sternen",3.367,"879,99 €"
25,"Günstiges Smartphone ohne vertrag, 128GB Speicher, 256GB erweiterbar,6.2 Zoll Bildschirm, Android 10 Handy mit AI Quad Kamera, 4200mAh großer Akuu, HAFURY G20 Deutsch Version (Grün)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg1_1?ie=UTF8&adId=A1038103KYCVALC1DS9D&url=%2FSmartphone-erweiterbar-Bildschirm-HAFURY-G20-Gr%25C3%25BCn%2Fdp%2FB08DR7NSVC%2Fref%3Dsr_1_26_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659878%26s%3Dce-de%26sr%3D1-26-spons%26psc%3D1&qualifier=1625659878&id=8710732091229058&widgetName=sp_mtf,"4,1 von 5 Sternen",152,"139,99 €"
26,Apple iPhone 11 Pro Max (256 GB) - Nachtgrün,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg1_1?ie=UTF8&adId=A0759831D6HY6AGB3MBN&url=%2FApple-iPhone-Pro-Max-256-GB%2Fdp%2FB07XRQN9YL%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659878%26s%3Dce-de%26sr%3D1-27-spons%26psc%3D1&qualifier=1625659878&id=8710732091229058&widgetName=sp_mtf,"4,8 von 5 Sternen",3.776,"1.278,20 €"
27,"Samsung Galaxy A32 5G Android Smartphone ohne Vertrag, 4 Kameras, 5.000 mAh Akku, 6,5 Zoll Infinity-V Display, 128 GB/4 GB RAM, Dual SIM, Blau, 30 Monate Herstellergarantie, Deutsche Version",https://www.amazon.com/Samsung-Smartphone-Infinity-V-Herstellergarantie-Deutsche-Blau/dp/B08TC8HVQ8/ref=sr_1_28?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-28,"4,6 von 5 Sternen",180,"299,00 €"
28,"realme 8 5G Smartphone ohne Vertrag, Dimensity 700 5G-Prozessor Android Handy, Ultraflüssiges 90 Hz-Display, Starker 5000 mAh-Akku, 48 MP Nachtlandschaft-Kamera, Dual Sim, NFC, 6+128GB, schwarz",https://www.amazon.com/realme-Smartphone-5G-Prozessor-Ultrafl%C3%BCssiges-Nachtlandschaft-Kamera/dp/B091GXGYC2/ref=sr_1_29?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-29,"4,4 von 5 Sternen",122,"219,00 €"
29,"Xiaomi Redmi Note 10 Smartphone + Kopfhörer (16,33 cm (6,43"") AMOLED Display, 128GB Speicher, 4GB RAM, 48MP Quad-Rückkamera, 13MP Frontkamera, Dual-SIM, Android 11) Weiss - [Exklusiv bei Amazon]",https://www.amazon.com/Xiaomi-Smartphone-Kopfh%C3%B6rer-Quad-R%C3%BCckkamera-Frontkamera/dp/B08XMT8JHC/ref=sr_1_30?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-30,"4,6 von 5 Sternen",479,"199,99 €"
30,"OnePlus N10 Midnight Ice | 6.49"" 90Hz Display | 6GB RAM + 128GB Speicher | Vierfach Kamera | Warp Charge 30T | Duale SIM | 5G| 2 Jahre Garantie",https://www.amazon.com/OnePlus-Midnight-Speicher-Vierfach-Garantie/dp/B07XYJ1CFR/ref=sr_1_31?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-31,"4,4 von 5 Sternen",146,"248,29 €"
31,"Android 11 Handy ohne Vertrag DOOGEE X96 PRO, Octa Core 4GB + 64GB, 5400mAh Akku, 13MP Quad Kamera, 6,52 '' Wassertropfenbildschirm, Smartphone DUAL SIM + SD(3 Steckplätze), Fingerabdruck Rot",https://www.amazon.com/DOOGEE-Wassertropfenbildschirm-Smartphone-Steckpl%C3%A4tze-Fingerabdruck-Rot/dp/B093BDR5JY/ref=sr_1_32?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-32,"4,7 von 5 Sternen",13,"119,99 €"
32,"Xiaomi Redmi Note 10 Smartphone + Kopfhörer (16,33 cm (6,43"") AMOLED Display, 128GB Speicher, 4GB RAM, 48MP Quad-Rückkamera, 13MP Frontkamera, Dual-SIM, Android 11) Grau - [Exklusiv bei Amazon]",https://www.amazon.com/Xiaomi-Smartphone-Kopfh%C3%B6rer-Quad-R%C3%BCckkamera-Frontkamera/dp/B08XMMZWD7/ref=sr_1_33?dchild=1&keywords=smartphones&qid=1625659878&s=ce-de&sr=1-33,"4,6 von 5 Sternen",189,"199,99 €"
33,Ulefone Armor 10 5G outdoor Smartphone without contract 8 GB RAM 128 GB ROM 2 TB external SD 64 MP Quad AI camera Android 10 IP68 robust mobile phone 6.67 inches FHD + wireless charging NFC HiFi dual SIM,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg2_1?ie=UTF8&adId=A0913410O9UZ4VK1Y8I8&url=%2F10-Smartphone-contract-external-wireless%2Fdp%2FB08P1F4TDL%2Fref%3Dsr_1_25_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659879%26s%3Dce-de%26sr%3D1-25-spons%26psc%3D1&qualifier=1625659879&id=4393561931733488&widgetName=sp_atf_next,4.2 out of 5 stars,92,€569.99
34,Apple iPhone 12 mini,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg2_1?ie=UTF8&adId=A00994852UJNWZOT1TGTA&url=%2FMJQH3ZD-A-Apple-iPhone-mini%2Fdp%2FB09334N61T%2Fref%3Dsr_1_26_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659879%26s%3Dce-de%26sr%3D1-26-spons%26psc%3D1&qualifier=1625659879&id=4393561931733488&widgetName=sp_atf_next,4.8 out of 5 stars,"3,365",€879.99
35,CUBOT Note20 smartphone without contract.,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_electronics_sr_pg2_1?ie=UTF8&adId=A09399343EPM6FMZLPM9B&url=%2FCUBOT-Note20-smartphone-without-contract%2Fdp%2FB08C5F6R99%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659879%26s%3Dce-de%26sr%3D1-27-spons%26psc%3D1&qualifier=1625659879&id=4393561931733488&widgetName=sp_atf_next,4.2 out of 5 stars,845,€131.99
36,"moto g 5G Dual SIM Smartphone (6.7 Inch Max Vision FHD+ Display, 48 MP Triple Camera System, 64 GB/4 GB, 5000 mAh Battery, Android 10) incl. protective cover + car adapter",https://www.amazon.com/-/en/Smartphone-Display-Battery-Android-protective/dp/B08S437JWX/ref=sr_1_28?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-28,4.1 out of 5 stars,56,€179.99
37,"Samsung Galaxy S20 FE, Android smartphone without contract, 6.5 inch super AMOLED display, 4500 mAh battery, 128 GB/6 GB RAM, smartphone in green -",https://www.amazon.com/-/en/Samsung-Android-smartphone-without-contract-Green/dp/B08GP527DJ/ref=sr_1_29?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-29,4.6 out of 5 stars,"1,601",€643.75
38,HUAWEI P Smart 2021 Dual-SIM Smartphone,https://www.amazon.com/-/en/HUAWEI-Smart-2021-Dual-SIM-Smartphone-Midnight-Black/dp/B08KFKG7PR/ref=sr_1_30?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-30,3.9 out of 5 stars,436,€168.39
39,"Samsung Galaxy S20 FE, Android SIM Free Smartphone, 6.5 Inch Super AMOLED Display, 4500 mAh Battery, 256 GB/8 GB RAM, Smartphone in Cloud Navy",https://www.amazon.com/-/en/Samsung-Android-Smartphone-Display-Battery/dp/B0931825QW/ref=sr_1_31?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-31,4.6 out of 5 stars,"1,601",€719.00
40,"CUBOT C20 4GB RAM/64GB, Android 10, 6.18 inch FHD+ Display, 4200 mAh",https://www.amazon.com/-/en/CUBOT-C20-64GB-Android-Display/dp/B08S6WLS9B/ref=sr_1_32?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-32,4.5 out of 5 stars,66,€149.99
41,Xiaomi Redmi Note 10 Smartphone + Headphones,https://www.amazon.com/-/en/Xiaomi-Redmi-Note-Smartphone-Headphones/dp/B08XMMZWD7/ref=sr_1_33?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-33,4.6 out of 5 stars,189,€199.99
42,"Hafury Smartphone without Contract, Dual SIM, 4G-LTE Mobile Phone, 13.9 cm/5.5 inch Display with 3100 mAh Battery, 2GB + 16GB, 128GB Expandable, Android 10, 3 Cameras, Face ID, Green",https://www.amazon.com/-/en/Smartphone-without-Contract-Display-Expandable/dp/B0922GDXRJ/ref=sr_1_34?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-34,4.1 out of 5 stars,37,€85.00
43,"Xiaomi Poco M3 Pro 5G Smartphone 64GB, 4GB RAM, Dual SIM, Cool Blue",https://www.amazon.com/-/en/Xiaomi-Poco-Smartphone-64GB-Dual/dp/B0943KWWG2/ref=sr_1_35?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-35,4.5 out of 5 stars,70,€188.00
44,"Samsung Galaxy A32 5G Android smartphone without contract, 4 cameras, 5.000 mAh battery, 16.5 cm. / 6.5 inches Infinity-V display, 4 GB RAM, Dual SIM, German version",https://www.amazon.com/-/en/Samsung-Android-smartphone-contract-Infinity-V-blue/dp/B08TC8HVQ8/ref=sr_1_36?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-36,4.6 out of 5 stars,180,€299.00
45,"Outdoor Mobile Phone, IIIF150 B2021 Outdoor Smartphone Without Contract, 6GB RAM, 64GB ROM, 8000mAh Battery, 4G Dual SIM, IP68 Waterproof, Android 10 Mobile Phone, 5.86 Inch, NFC GPS, Face/Fingerprint ID, Gold",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A09556562IPWV7UJO0CTV&url=%2FB2021-Smartphone-Contract-Waterproof-Fingerprint%2Fdp%2FB091BZKCJN%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659879%26s%3Dce-de%26sr%3D1-37-spons%26psc%3D1&qualifier=1625659879&id=4393561931733488&widgetName=sp_mtf,4.4 out of 5 stars,64,€179.99
46,HAFURY G20 Smartphone,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A1038103KYCVALC1DS9D&url=%2FHAFURY-G20-Smartphone%2Fdp%2FB08DR7NSVC%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659879%26s%3Dce-de%26sr%3D1-38-spons%26psc%3D1&qualifier=1625659879&id=4393561931733488&widgetName=sp_mtf,4.1 out of 5 stars,152,€139.99
47,Apple iPhone 12 Pro Max (256 GB) - Graphite,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_electronics_sr_pg2_1?ie=UTF8&adId=A044336420P2MRMS3KAOD&url=%2FApple-iPhone-Pro-Max-256%2Fdp%2FB08L5VRW6N%2Fref%3Dsr_1_39_sspa%3Fdchild%3D1%26keywords%3Dsmartphones%26qid%3D1625659879%26s%3Dce-de%26sr%3D1-39-spons%26psc%3D1&qualifier=1625659879&id=4393561931733488&widgetName=sp_mtf,4.8 out of 5 stars,"2,369","€1,255.09"
48,Poco F3 5G Smartphone and Headphones,https://www.amazon.com/-/en/Poco-F3-5G-Smartphone-Headphones/dp/B08XYG8HHK/ref=sr_1_40?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-40,4.3 out of 5 stars,139,€399.90
49,"Xiaomi Redmi Note 9T 5G Smartphone 4GB+, 6.53 Inch FHD+ DotDisplay 90Hz, MediaTek Dimensity 800U, 48MP Triple Camera, 5000mAh, NFC, (Official Version + 2 Year Xiaomi Warranty)",https://www.amazon.com/-/en/Smartphone-DotDisplay-MediaTek-Dimensity-Official/dp/B08RP37838/ref=sr_1_41?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-41,4.4 out of 5 stars,275,€200.00
50,Samsung Galaxy M11,https://www.amazon.com/-/en/SM-M115FZKNEUB-Samsung-Galaxy-M11/dp/B08J7LRX98/ref=sr_1_42?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-42,4.5 out of 5 stars,533,€134.00
51,Oukitel WP5 Phone Case,https://www.amazon.com/-/en/wp5-Oukitel-WP5-Phone-Case/dp/B084WWRJZ7/ref=sr_1_43?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-43,4.3 out of 5 stars,"3,061",€159.99
52,OUKITEL C21 Smartphone Without Contract 6.4 Inch FHD+ 4G 20MP AI Front Camera Rear Quad Camera Helio P60 Simlock-Free Mobile Phones Without Contract Android10 Black,https://www.amazon.com/-/en/OUKITEL-C21-Smartphone-Simlock-Free-Android10/dp/B08JGN9JY8/ref=sr_1_44?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-44,4.2 out of 5 stars,937,€159.99
53,"HTC Desire 20 Pro Smartphone (6.5 Inch HD+ IPS, Internal 128 GB Memory and 6 GB RAM, Dual SIM, Android 8) Onyx Black, Black",https://www.amazon.com/-/en/Desire-Smartphone-Internal-Memory-Android/dp/B08H5LS61B/ref=sr_1_45?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-45,4.3 out of 5 stars,112,€232.90
54,Nokia 3.4 Smartphone with 6.39-inch HD+ Display Qualcomm Snapdragon 460 2 Day Battery Life Portrait and Night Mode,https://www.amazon.com/-/en/Smartphone-6-39-inch-Qualcomm-Snapdragon-Portrait/dp/B08J7TCH5X/ref=sr_1_46?dchild=1&keywords=smartphones&qid=1625659879&s=ce-de&sr=1-46,4.3 out of 5 stars,114,€125.00
