,title,url,rating,review_count,price
10,"Videokamera 4K Camcorder Ultra HD 30MP 18X Camcorder mit LED-Fülllicht, 3,0 Zoll Drehbare Touchscreen Vlogging Kamera für YouTube mit Mikrofon, Gegenlichtblende, Handstabilisator",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09651432Z0LEZDPSAC84&url=%2FVideokamera-LED-F%25C3%25BClllicht-Touchscreen-Gegenlichtblende-Handstabilisator%2Fdp%2FB08XHBWLS1%2Fref%3Dsr_1_11_sspa%3Fdchild%3D1%26keywords%3DDSLR%2BCameras%26qid%3D1625570431%26sr%3D8-11-spons%26psc%3D1&qualifier=1625570431&id=1146272646347108&widgetName=sp_mtf,"4,1 von 5 Sternen",6,"129,88 €"
11,"Canon EOS 250D Digitalkamera - mit Objektiv EF-S 18-55mm F4-5.6 IS STM (24, 1 Megapixel, 7, 7 cm (3 Zoll) Vari-Angle Display, APS-C-Sensor, 4K, Full-HD, DIGIC 8, WLAN, Bluetooth), schwarz",https://www.amazon.com/Canon-Digitalkamera-Megapixel-Vari-Angle-APS-C-Sensor/dp/B07QJ21YQ6/ref=sr_1_12?dchild=1&keywords=DSLR+Cameras&qid=1625570431&sr=8-12,"4,8 von 5 Sternen",298,"619,00 €"
12,"Zeadio Kamera Handy Stabilisator, Faltbare Handgriff Video Rig Steadycam Stabilizer für alle Action Kamera, Kamera, Camcorder, DSLR, Smartphone, iPhone, Huawei, Samsung usw",https://www.amazon.com/Zeadio-Stabilisator-Handgriff-Stabilizer-Smartphone/dp/B07WTKXNF6/ref=sr_1_13?dchild=1&keywords=DSLR+Cameras&qid=1625570431&sr=8-13,"4,0 von 5 Sternen",252,"29,99 €"
13,Canon Powershot SX430 is 45 Multiplier_x,https://www.amazon.com/Canon-Powershot-SX430-45-Multiplier_x/dp/B01N9PXAJT/ref=sr_1_14?dchild=1&keywords=DSLR+Cameras&qid=1625570431&sr=8-14,"4,1 von 5 Sternen",30,"249,00 €"
14,Canon EOS 4000D DSLR Camera and EF-S 18-55 mm f/3.5-5.6 III Lens - Black GB,https://www.amazon.com/Canon-4000D-Camera-18-55-3-5-5-6/dp/B07B199LGK/ref=sr_1_15?dchild=1&keywords=DSLR+Cameras&qid=1625570431&sr=8-15,"4,7 von 5 Sternen",1.637,"438,00 €"
15,"Camcorder 4K 48MP Videokamera 18X WiFi YouTube Kamera IR Nachtsicht Camcorder mit verbesserter Fernbedienung, externem Mikrofon und Gegenlichtblende",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A1026787QF07RG74AMT6&url=%2FVideokamera-Nachtsicht-verbesserter-Fernbedienung-Gegenlichtblende%2Fdp%2FB094G6VSMY%2Fref%3Dsr_1_16_sspa%3Fdchild%3D1%26keywords%3DDSLR%2BCameras%26qid%3D1625570431%26sr%3D8-16-spons%26psc%3D1&qualifier=1625570431&id=1146272646347108&widgetName=sp_mtf,"3,8 von 5 Sternen",79,"154,88 €"
16,"ANDYCINE V Lock Mount Batterieplatte V Batterieadapter mit D-TAP/P Tap/DC/USB Ausgangsleistung für Monitore, DSLR-Kameras, tragbare Geräte",https://www.amazon.com/ANDYCINE-Batterieplatte-Batterieadapter-Ausgangsleistung-DSLR-Kameras/dp/B07CQLFVL3/ref=sr_1_17?dchild=1&keywords=DSLR+Cameras&qid=1625570431&sr=8-17,"4,6 von 5 Sternen",55,"135,99 €"
17,"Fotover Kamera Gehäusedeckel Hinten Objektivdeckel Ersatz Set kompatibel mit Alle Nikon DSLR Cameras D850 D810 D750 D7200 D610 D7100 D5300 D7000 D800 D5 D7500,2 Sets",https://www.amazon.com/Fotover-Geh%C3%A4usedeckel-Objektivdeckel-kompatibel-Cameras/dp/B07JD6M9DY/ref=sr_1_18?dchild=1&keywords=DSLR+Cameras&qid=1625570431&sr=8-18,"4,4 von 5 Sternen",50,"9,35 €"
18,Tilta MB-T15 Tiltaing 4 * 5.65 Mini Matte Box für DSLR mirrorless Style Cameras Tilta Lens Hood Accessories Lens Ring 72mm 82mm 77mm 67mm top Flag,https://www.amazon.com/Tilta-Tiltaing-mirrorless-Cameras-Accessories/dp/B086YNSL4M/ref=sr_1_19?dchild=1&keywords=DSLR+Cameras&qid=1625570431&sr=8-19,"4,5 von 5 Sternen",102,"124,00 €"
19,Tilta MB-T15 Tiltaing 4 * 5.65 Mini Matte Box für DSLR mirrorless Style Cameras Tilta Lens Hood Accessories Lens Ring 72mm 82mm 77mm 67mm top Flag,https://www.amazon.com/Tilta-spiegellose-DSLR-Kameras-Gegenlichtblendenzubeh%C3%B6r-Objektivring/dp/B085G5ZF6T/ref=sr_1_20?dchild=1&keywords=DSLR+Cameras&qid=1625570431&sr=8-20,"4,5 von 5 Sternen",49,"124,00 €"
20,Videokamera Full HD 2.7K 30FPS Camcorder Tragbare Vlogging-Kamera 42 MP Unterstützt Zeitraffer und Zeitlupen Digitalkamera mit 3-Zoll-LCD-Bildschirm Fernbedienung,https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A03277651RJXE383V81W9&url=%2FVideokamera-Vlogging-Kamera-3-Zoll-LCD-Bildschirm-Bewegungserkennung-Fernbedienung%2Fdp%2FB089M9DH5X%2Fref%3Dsr_1_21_sspa%3Fdchild%3D1%26keywords%3DDSLR%2BCameras%26qid%3D1625570431%26sr%3D8-21-spons%26psc%3D1&qualifier=1625570431&id=1146272646347108&widgetName=sp_btf,"3,9 von 5 Sternen",111,"69,99 €"
21,"4K Camcorder Ultra HD Videokamera 48MP WiFi Vlogging Kamera für YouTube 3.0 Zoll Touchscreen 18X Digital Zoom Digital Videokamera mit Mikrofon, Fernbedienung und Gegenlichtblende",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A04043402U0D6NQ4KF4DZ&url=%2FCamcorder-Videokamera-Touchscreen-Fernbedienung-Gegenlichtblende%2Fdp%2FB08R5D6YKX%2Fref%3Dsr_1_22_sspa%3Fdchild%3D1%26keywords%3DDSLR%2BCameras%26qid%3D1625570431%26sr%3D8-22-spons%26psc%3D1&qualifier=1625570431&id=1146272646347108&widgetName=sp_btf,"4,0 von 5 Sternen",40,"149,99 €"
22,"Video Camera 4K Camcorder Ultra HD 30MP 18X Camcorder with LED Fill Light, 3.0 Inch Rotating Touchscreen Vlogging Camera for YouTube with Microphone, Lens Hood, Hand Stabiliser",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A09651432Z0LEZDPSAC84&url=%2FCamcorder-Rotating-Touchscreen-Microphone-Stabiliser%2Fdp%2FB08XHBWLS1%2Fref%3Dsr_1_17_sspa%3Fdchild%3D1%26keywords%3Ddslr%2Bkameras%26qid%3D1625570432%26sr%3D8-17-spons%26psc%3D1&qualifier=1625570432&id=5217249198068081&widgetName=sp_atf_next,4.1 out of 5 stars,6,€129.88
23,"Camcorder 4K 48MP Video Camera 18X WiFi YouTube Camera IR Night Vision Camcorder with Improved Remote Control, External Microphone and Lens Hood",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg2_1?ie=UTF8&adId=A1026787QF07RG74AMT6&url=%2FCamcorder-YouTube-Improved-External-Microphone%2Fdp%2FB094G6VSMY%2Fref%3Dsr_1_18_sspa%3Fdchild%3D1%26keywords%3Ddslr%2Bkameras%26qid%3D1625570432%26sr%3D8-18-spons%26psc%3D1&qualifier=1625570432&id=5217249198068081&widgetName=sp_atf_next,3.8 out of 5 stars,79,€154.88
24,Rollei Camera Case,https://www.amazon.com/-/en/20289-Rollei-Camera-Case/dp/B07D3N3S13/ref=sr_1_19?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-19,4.4 out of 5 stars,340,€43.99
25,"Esperanza Camera Case for Panasonic FZ FZ 72, Sony Satisfaction, Nikon L820 P520 and more.. Available with SD Memory Card 8 GB",https://www.amazon.com/-/en/Esperanza-Panasonic-Satisfaction-L820-P520-Available/dp/B00E4O5OFY/ref=sr_1_20?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-20,4.7 out of 5 stars,"1,862",€19.95
26,"Fotover 58 mm star filter, 3 pieces (4 points, 6 points, 8 points) with centre pinch lens cap for DSLR cameras + 3 slot filter bags.",https://www.amazon.com/-/en/Fotover-filter-pieces-points-cameras/dp/B07LF9KCFF/ref=sr_1_21?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-21,4.2 out of 5 stars,49,€20.39
27,"Lowepro Flipside 350 AW Backpack, Photo Backpack for DSLR Cameras and Multiple Lenses, Photo Backpack for Tablets, Camera Accessories, Tripod, Grey",https://www.amazon.com/-/en/Lowepro-Flipside-Backpack-Multiple-Accessories/dp/B01K1JT7Z8/ref=sr_1_22?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-22,4.6 out of 5 stars,408,€106.99
28,"VBESTLIFE 8.9 Inch Camera Panel Monitor LCD HD Video Monitor with 4K HDMI Input 1920x1200,16: 9 or 4: 3 Adjustable Display Camera Monitor for DSLR Cameras.Useful tool for photography.",https://www.amazon.com/-/en/VBESTLIFE-Camera-Panel-Monitor-1920x1200/dp/B07TLLJX8Z/ref=sr_1_23?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-23,,,€68.49
29,Navitech DSLR SLR Case Tasche für Canon PowerShot SX60 HS,https://www.amazon.com/-/en/dp/B06WP6DFY4/ref=sr_1_24?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-24,,,
30,"ValueTechTV - Kameratests (DSLR, DSLM)",https://www.amazon.com/-/en/dp/B01FTETG10/ref=sr_1_25?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-25,5.0 out of 5 stars,2,
31,Diaphragm - Canon & Nikon Lenses,https://www.amazon.com/-/en/Diaphragm-Canon-Nikon-Lenses/dp/B00AL74ULW/ref=sr_1_26?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-26,2.1 out of 5 stars,3,€0.99
32,"Kono Camera Backpack, Camera Backpack, Waterproof Shockproof Camera Bag for SLR Camera Lens Flash and Accessories, Large Capacity Laptop Backpack for Work School College",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0572832U30KS4ZHQ0QC&url=%2FBackpack-Waterproof-Shockproof-Accessories-Capacity%2Fdp%2FB08KG99R82%2Fref%3Dsr_1_27_sspa%3Fdchild%3D1%26keywords%3Ddslr%2Bkameras%26qid%3D1625570432%26sr%3D8-27-spons%26psc%3D1%26smid%3DA3RHNP8KSSE3DT&qualifier=1625570432&id=5217249198068081&widgetName=sp_mtf,4.5 out of 5 stars,130,€39.99
33,Sheep Unsheep I Photographer DSLR Camera Photo Lens Sharp T-Shirt,https://www.amazon.com/-/en/Sheep-Unsheep-Photographer-Camera-T-Shirt/dp/B082HBD4D4/ref=sr_1_28?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-28,5.0 out of 5 stars,1,€19.99
34,Official Exclusive Sekonic Enamel Camera Photo Lapel Pin Badge Wedding Photographer,https://www.amazon.com/-/en/Official-Exclusive-Sekonic-Wedding-Photographer/dp/B07HCPW7SD/ref=sr_1_29?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-29,,,€249.00
35,"Streaming and Studio Desktop Stand for YouTube, Tiktok, Game Streaming, Small Studio and Online Education with 3 Adjustable Arms, 2 kg Payload for Lightweight DSLR Cameras, Microphone and Video Light",https://www.amazon.com/-/en/Streaming-Education-Adjustable-Lightweight-Microphone/dp/B09135SL8W/ref=sr_1_30?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-30,4.3 out of 5 stars,3,€109.90
36,"Navitech Smart Phone Cases, black",https://www.amazon.com/-/en/Navitech-Smart-Phone-Cases-black/dp/B01LODEDVS/ref=sr_1_31?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-31,4.4 out of 5 stars,29,
37,"4K Camcorder, Ultra HD Video Camera, 48MP WiFi Vlogging Camera for YouTube, 3.0 Inch Touchscreen, 18X Digital Zoom, Digital Video Camera with Microphone, Remote Control and Lens Hood",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A04043402U0D6NQ4KF4DZ&url=%2FCamcorder-Vlogging-YouTube-Touchscreen-Microphone%2Fdp%2FB08R5D6YKX%2Fref%3Dsr_1_32_sspa%3Fdchild%3D1%26keywords%3Ddslr%2Bkameras%26qid%3D1625570432%26sr%3D8-32-spons%26psc%3D1&qualifier=1625570432&id=5217249198068081&widgetName=sp_mtf,4.0 out of 5 stars,40,€149.99
38,"August VGB500 HDMI Capture Card - USB 3.0 Full HD 1080p 60fps - Perfect for YouTube Twitch Mixer - Plug & Play - Capture, Record and Stream PS4, Xbox One and Nintendo Switch for PC, Mac and Linux",https://www.amazon.com/-/en/August-VGB500-HDMI-Capture-Card-black/dp/B07JMCM9T7/ref=sr_1_33?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-33,3.9 out of 5 stars,141,€105.95
39,Lowepro LP37255-PWW Photo Active Outdoor Camera Backpack with QuickShelf One-Piece Holds 15 Inch Laptop/iPad/3L Water Bag for CSC Sony Canon Nikon Gimbals Drones DJI Osmo Mavic Black/Grey,https://www.amazon.com/-/en/Lowepro-LP37255-PWW-Backpack-QuickShelf-One-Piece/dp/B07S2Z78K5/ref=sr_1_34?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-34,3.7 out of 5 stars,4,€117.99
40,Neewer Waterproof Camera and Lens Storage Carry Case.,https://www.amazon.com/-/en/Neewer-Waterproof-Camera-Storage-Carry/dp/B017XCYUIK/ref=sr_1_35?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-35,4.6 out of 5 stars,797,€33.99
41,Dslr Cinema: Crafting the Film Look With Video,https://www.amazon.com/-/en/Kurt-Lancaster/dp/0240815513/ref=sr_1_36?dchild=1&keywords=dslr+kameras&qid=1625570432&sr=8-36,4.1 out of 5 stars,77,€30.00
42,Viltrox AF 56/1.4 XF 56mm F1.4 Auto Focus Portrait Lens with Large Aperture APS-C Format Support Eye-AF Lightweight Replacement for Fujifilm X-Mount Camera X-Pro1 X-Pro2 X-Pro3 X-T3 X-T4 X-T30 X-T20,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A09214171K5NJ81A9FVRU&url=%2FViltrox-Portrait-Aperture-Replacement-Fujifilm%2Fdp%2FB08JV4LYZX%2Fref%3Dsr_1_37_sspa%3Fdchild%3D1%26keywords%3Ddslr%2Bkameras%26qid%3D1625570432%26sr%3D8-37-spons%26psc%3D1%26smid%3DA1T8QQ6FEQLX44&qualifier=1625570432&id=5217249198068081&widgetName=sp_btf,5.0 out of 5 stars,7,€374.00
43,"K&F Concept Ball Head Tripod Head Camera Ball Head with 1/4 Inch Quick Release Plate and Spirit Level, 10 kg Load Capacity, for Tripod, Monopod, Camera Slider, SLR Camera",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg2_1?ie=UTF8&adId=A0546560HWEN7X3MGMJQ&url=%2FConcept-Tripod-Release-Capacity-Monopod-black-orange%2Fdp%2FB07WJ5FDQK%2Fref%3Dsr_1_38_sspa%3Fdchild%3D1%26keywords%3Ddslr%2Bkameras%26qid%3D1625570432%26sr%3D8-38-spons%26psc%3D1%26smid%3DA298ENME1XILN8&qualifier=1625570432&id=5217249198068081&widgetName=sp_btf,4.5 out of 5 stars,307,€31.99
44,"Video Camera 4K Camcorder Ultra HD 30MP 18X Camcorder with LED Fill Light, 3.0 Inch Rotating Touchscreen Vlogging Camera for YouTube with Microphone, Lens Hood, Hand Stabiliser",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A09651432Z0LEZDPSAC84&url=%2FCamcorder-Rotating-Touchscreen-Microphone-Stabiliser%2Fdp%2FB08XHBWLS1%2Fref%3Dsr_1_33_sspa%3Fdchild%3D1%26keywords%3Ddslr%2Bkameras%26qid%3D1625570433%26sr%3D8-33-spons%26psc%3D1&qualifier=1625570433&id=8412662911713449&widgetName=sp_atf_next,4.1 out of 5 stars,6,€129.88
45,"Camcorder 4K 48MP Video Camera 18X WiFi YouTube Camera IR Night Vision Camcorder with Improved Remote Control, External Microphone and Lens Hood",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg3_1?ie=UTF8&adId=A1026787QF07RG74AMT6&url=%2FCamcorder-YouTube-Improved-External-Microphone%2Fdp%2FB094G6VSMY%2Fref%3Dsr_1_34_sspa%3Fdchild%3D1%26keywords%3Ddslr%2Bkameras%26qid%3D1625570433%26sr%3D8-34-spons%26psc%3D1&qualifier=1625570433&id=8412662911713449&widgetName=sp_atf_next,3.8 out of 5 stars,79,€154.88
46,Sheep Unsheep I Photographer DSLR Camera Photo Lens Sharp T-Shirt,https://www.amazon.com/-/en/Sheep-Unsheep-Photographer-Camera-T-Shirt/dp/B082HBD4D4/ref=sr_1_35?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-35,5.0 out of 5 stars,1,€19.99
47,"Camera Shoulder Strap, Camera Strap Quick Release Non-Slip Camera Shoulder Strap, Comfortable Wide Belt Design for DSLR Cameras",https://www.amazon.com/-/en/Shoulder-Release-Non-Slip-Comfortable-Cameras/dp/B09135689F/ref=sr_1_36?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-36,,,€10.99
48,Neewer Waterproof Camera and Lens Storage Carry Case.,https://www.amazon.com/-/en/Neewer-Waterproof-Camera-Storage-Carry/dp/B017XCYUIK/ref=sr_1_37?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-37,4.6 out of 5 stars,797,€33.99
49,Neopren-Handgriff Handschlaufe tragbare Kameras Handschlaufe sicher und langlebig für SLR/DSLR-Kameras Schwarz,https://www.amazon.com/-/en/dp/B096V2TRZG/ref=sr_1_38?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-38,,,
50,"Kono Camera Backpack, Camera Backpack, Waterproof Shockproof Camera Bag for SLR Camera Lens Flash and Accessories, Large Capacity Laptop Backpack for Work School College",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A0572832U30KS4ZHQ0QC&url=%2FBackpack-Waterproof-Shockproof-Accessories-Capacity%2Fdp%2FB08KG99R82%2Fref%3Dsr_1_39_sspa%3Fdchild%3D1%26keywords%3Ddslr%2Bkameras%26qid%3D1625570433%26sr%3D8-39-spons%26psc%3D1%26smid%3DA3RHNP8KSSE3DT&qualifier=1625570433&id=8412662911713449&widgetName=sp_mtf,4.5 out of 5 stars,130,€39.99
51,"Photography: For Beginners - Learn All About Digital Photography And Master Your DSLR Camera (Photography, Digital Photography, DSLR Cameras)",https://www.amazon.com/-/en/Kristine-Lee/dp/1544672217/ref=sr_1_40?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-40,2.1 out of 5 stars,10,€9.03
52,Lavalier Omnidirectional Condenser 3.5mm Omnidirectional Microphone Noise Cancelling Microphone for Smartphones with DSLR Cameras and Camcorders,https://www.amazon.com/-/en/Omnidirectional-Microphone-Cancelling-Smartphones-Camcorders/dp/B08GSH7YW4/ref=sr_1_41?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-41,,,€3.69
53,"Camera Rain Cover - Meersee Camera Protection for Canon, Nikon, Sony and Other Digital DSLR Cameras",https://www.amazon.com/-/en/Camera-Rain-Cover-Meersee-Protection/dp/B01N9EJSLA/ref=sr_1_42?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-42,4.2 out of 5 stars,160,€9.99
54,Endurax Large Camera Backpack Photo Backpack with Hard Protection Waterproof Camera Bag Drone Backpack for DSLR Cameras or DJI Mavic 2 Mavic Air Spark Mavic Pro or Mavic Pro Platinum,https://www.amazon.com/-/en/Endurax-Backpack-Protection-Waterproof-Platinum/dp/B07K2Q9BHS/ref=sr_1_43?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-43,4.7 out of 5 stars,186,€109.99
55,"4K Camcorder, Ultra HD Video Camera, 48MP WiFi Vlogging Camera for YouTube, 3.0 Inch Touchscreen, 18X Digital Zoom, Digital Video Camera with Microphone, Remote Control and Lens Hood",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg3_1?ie=UTF8&adId=A04043402U0D6NQ4KF4DZ&url=%2FCamcorder-Vlogging-YouTube-Touchscreen-Microphone%2Fdp%2FB08R5D6YKX%2Fref%3Dsr_1_44_sspa%3Fdchild%3D1%26keywords%3Ddslr%2Bkameras%26qid%3D1625570433%26sr%3D8-44-spons%26psc%3D1&qualifier=1625570433&id=8412662911713449&widgetName=sp_mtf,4.0 out of 5 stars,40,€149.99
56,63 Inch 159 cm Camera Tripod Lightweight Compact Travel Tripod with Panoramic Swivel Head and Phone Holder for DSLR Cameras Phones Canon Nikon Olympus Samsung Sony DV Video,https://www.amazon.com/-/en/Lightweight-Compact-Panoramic-Cameras-Olympus/dp/B08LQ6H19X/ref=sr_1_45?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-45,4.3 out of 5 stars,13,€34.90
57,"Fotover 58 mm star filter, 3 pieces (4 points, 6 points, 8 points) with centre pinch lens cap for DSLR cameras + 3 slot filter bags.",https://www.amazon.com/-/en/Fotover-filter-pieces-points-cameras/dp/B07LF9KCFF/ref=sr_1_46?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-46,4.2 out of 5 stars,49,€20.39
58,Digital Camera For Beginners,https://www.amazon.com/-/en/dp/B079KBWLJJ/ref=sr_1_47?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-47,,,
59,Dslr Cinema: Crafting the Film Look With Video,https://www.amazon.com/-/en/Kurt-Lancaster/dp/0240815513/ref=sr_1_48?dchild=1&keywords=dslr+kameras&qid=1625570433&sr=8-48,4.1 out of 5 stars,77,€30.00
