,product title,url,rating,price €,review_count,product
23,"WisFox Gaming Keyboard, Colourful Rainbow LED Backlit Gamer Keyboard, Ultra Thin, Quiet, All Metal USB Computer Keyboard with Splash-proof Design, for Windows PC, Gamer Black",https://www.amazon.com/-/en/Keyboard-Colourful-Rainbow-Computer-Splash-proof/dp/B07QQC4BW9/ref=sr_1_24?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653673&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-24,4.5 / 5,32.99,1.524,Keyboards
24,contour Balance-DE T71 Keyboard German Layout Black,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg1_1?ie=UTF8&adId=A080118339XR87BE0P9KS&url=%2Fcontour-Balance-Keyboard-German-Layout%2Fdp%2FB01MS8DIKZ%2Fref%3Dsr_1_25_sspa%3Fcrid%3DH16NJZ6SFTOT%26dchild%3D1%26keywords%3Dkeyboard%2Bpc%26qid%3D1625653673%26s%3Dcomputers%26sprefix%3Dkeyboard%252Caps%252C222%26sr%3D1-25-spons%26psc%3D1&qualifier=1625653673&id=3547315075290072&widgetName=sp_mtf,4.4 / 5,95.00,7,Keyboards
25,"PICTEK Rainbow LED Gaming Keyboard with Wrist Rest, 19 Anti-Ghosting, 12 Multimedia Links, 1.6 m USB Keyboard, 4 Waterproof Holes, Keyboard for Gamers",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg1_1?ie=UTF8&adId=A04011141IFUO6WRT9ISK&url=%2FRainbow-Keyboard-Anti-Ghosting-Multimedia-Waterproof%2Fdp%2FB084PCGMR3%2Fref%3Dsr_1_26_sspa%3Fcrid%3DH16NJZ6SFTOT%26dchild%3D1%26keywords%3Dkeyboard%2Bpc%26qid%3D1625653673%26s%3Dcomputers%26sprefix%3Dkeyboard%252Caps%252C222%26sr%3D1-26-spons%26psc%3D1&qualifier=1625653673&id=3547315075290072&widgetName=sp_mtf,4.4 / 5,27.99,44,Keyboards
26,"Rapoo 9300M Wireless Keyboard Mouse Set, Bluetooth and Wireless (2.4 GHz) via USB, Ultra Slim 1300 DPI Sensor, DE Layout QWERTZ, Black",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg1_1?ie=UTF8&adId=A04469281E45NY969QBB5&url=%2FWireless-Keyboard-Bluetooth-Sensor-Layout%2Fdp%2FB07JZH2ZRT%2Fref%3Dsr_1_27_sspa%3Fcrid%3DH16NJZ6SFTOT%26dchild%3D1%26keywords%3Dkeyboard%2Bpc%26qid%3D1625653673%26s%3Dcomputers%26sprefix%3Dkeyboard%252Caps%252C222%26sr%3D1-27-spons%26psc%3D1&qualifier=1625653673&id=3547315075290072&widgetName=sp_mtf,4.1 / 5,28.99,120,Keyboards
27,"Logitech K835 Wired Mechanical TKL aluminum keyboard - Tenkeyless PC keyboard with compact and comfortable design, Tactile Switches, German QWERTY layout - Gray",https://www.amazon.com/-/en/Logitech-Wired-Mechanical-aluminum-keyboard/dp/B07W5JK1LY/ref=sr_1_28?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653673&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-28,4.6 / 5,57.99,861,Keyboards
28,"Logitech K380 Wireless Multi-Device Bluetooth Keyboard with Easy Switch for up to 3 devices, slim - PC, notebook, Windows, Mac, Chrome OS, Android, iPad OS, Apple TV, German Qwertz layout - Rose",https://www.amazon.com/-/en/Logitech-Wireless-Multi-Device-Bluetooth-Keyboard/dp/B07W5JKKHL/ref=sr_1_29?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653673&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-29,4.6 / 5,37.99,2.312,Keyboards
29,Trust Taro Wired Keyboard,https://www.amazon.com/-/en/24092-Trust-Taro-Wired-Keyboard/dp/B08DG4C63H/ref=sr_1_30?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653673&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-30,4.3 / 5,13.99,2.388,Keyboards
30,"Logitech MK710 wireless keyboard mouse set, 2.4 GHz connection via unifying USB receiver, 3-year battery life, LCD battery indicator, palm rest, PC / laptop, German QWERTZ layout",https://www.amazon.com/-/en/Logitech-wireless-keyboard-connection-indicator/dp/B0032W4158/ref=sr_1_31?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653673&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-31,4.4 / 5,69.95,23.024,Keyboards
31,Gaming Keyboard and Mouse Set LED Backlight 19 Keys Anti-Ghosting Wired Keyboard PC / Laptop,https://www.amazon.com/-/en/Gaming-Keyboard-Backlight-Anti-Ghosting-Laptop/dp/B07Y9JZM5M/ref=sr_1_32?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653673&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-32,4.6 / 5,31.44,1.423,Keyboards
32,"Logitech MK270 wireless keyboard and mouse set, 2.4 GHz wireless connection via nano USB receiver, long battery life, for Windows and ChromeOS PCs / laptops, German QWERTZ layout - black",https://www.amazon.com/-/en/Logitech-wireless-keyboard-connection-receiver/dp/B00BCE30RS/ref=sr_1_33?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653673&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-33,4.4 / 5,19.99,23.024,Keyboards
33,"WisFox Keyboard Mouse Set Wireless 2.4 GHz Full Size Quiet Wireless Keyboard with Mouse Set with 12 Key Controls, Computer Keyboard Mouse Set for Windows / Laptop / PC, QWERTZ DE Layout",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg2_1?ie=UTF8&adId=A0721011BU55RRMREOBN&url=%2FKeyboard-Wireless-Controls-Computer-Windows%2Fdp%2FB08P3BVXZF%2Fref%3Dsr_1_25_sspa%3Fcrid%3DH16NJZ6SFTOT%26dchild%3D1%26keywords%3Dkeyboard%2Bpc%26qid%3D1625653674%26s%3Dcomputers%26sprefix%3Dkeyboard%252Caps%252C222%26sr%3D1-25-spons%26psc%3D1&qualifier=1625653674&id=1125802955373876&widgetName=sp_atf_next,4.5 / 5,20.39,7,Keyboards
34,"Seenda Wireless Keyboard Illuminated with White LED Backlight, USB Wireless Keyboard QWERTZ Layout, Rechargeable Windows Keyboard for PC/Laptop/Tablet, Wireless Keyboard Grey",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg2_1?ie=UTF8&adId=A07165032TPKT2QIL89NU&url=%2FWireless-Keyboard-Illuminated-Backlight-Rechargeable%2Fdp%2FB095WJYFZ9%2Fref%3Dsr_1_26_sspa%3Fcrid%3DH16NJZ6SFTOT%26dchild%3D1%26keywords%3Dkeyboard%2Bpc%26qid%3D1625653674%26s%3Dcomputers%26sprefix%3Dkeyboard%252Caps%252C222%26sr%3D1-26-spons%26psc%3D1&qualifier=1625653674&id=1125802955373876&widgetName=sp_atf_next,5.0 / 5,35.99,1,Keyboards
35,contour Balance-DE T71 Keyboard German Layout Black,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg2_1?ie=UTF8&adId=A080118339XR87BE0P9KS&url=%2Fcontour-Balance-Keyboard-German-Layout%2Fdp%2FB01MS8DIKZ%2Fref%3Dsr_1_27_sspa%3Fcrid%3DH16NJZ6SFTOT%26dchild%3D1%26keywords%3Dkeyboard%2Bpc%26qid%3D1625653674%26s%3Dcomputers%26sprefix%3Dkeyboard%252Caps%252C222%26sr%3D1-27-spons%26psc%3D1&qualifier=1625653674&id=1125802955373876&widgetName=sp_atf_next,4.4 / 5,95.00,7,Keyboards
36,"Razer Cynosa Lite - gaming keyboard with RGB chroma (membrane keys made for gaming, RGB chroma lighting, fully programmable - German layout)",https://www.amazon.com/-/en/Razer-Cynosa-Lite-keyboard-programmable/dp/B07YSZ6JK1/ref=sr_1_28?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-28,4.6 / 5,33.12,4.969,Keyboards
37,"WisFox Gaming Keyboard, Colourful Rainbow LED Backlit Gamer Keyboard, Ultra Thin, Quiet, All Metal USB Computer Keyboard with Splash-proof Design, for Windows PC, Gamer Black",https://www.amazon.com/-/en/Keyboard-Colourful-Rainbow-Computer-Splash-proof/dp/B07QQC4BW9/ref=sr_1_29?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-29,4.5 / 5,32.99,1.524,Keyboards
38,"Logitech MK710 wireless keyboard mouse set, 2.4 GHz connection via unifying USB receiver, 3-year battery life, LCD battery indicator, palm rest, PC / laptop, German QWERTZ layout",https://www.amazon.com/-/en/Logitech-wireless-keyboard-connection-indicator/dp/B0032W4158/ref=sr_1_30?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-30,4.4 / 5,69.95,23.024,Keyboards
39,"Logitech K835 Wired Mechanical TKL aluminum keyboard - Tenkeyless PC keyboard with compact and comfortable design, Tactile Switches, German QWERTY layout - Gray",https://www.amazon.com/-/en/Logitech-Wired-Mechanical-aluminum-keyboard/dp/B07W5JK1LY/ref=sr_1_31?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-31,4.6 / 5,57.99,861,Keyboards
41,"Logitech G213 Gaming Keyboard Prodigy, RGB lighting, programmable G-keys, multimedia controls, integrated palm rest, splashproof, German QWERTY layout, Black",https://www.amazon.com/-/en/Logitech-programmable-multimedia-integrated-splashproof/dp/B01L6L46LK/ref=sr_1_33?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-33,4.4 / 5,52.90,6.797,Keyboards
42,"Seenda Illuminated Bluetooth Wireless Keyboard with LED Lighting, Multi-Device (4 Bluetooth) Wireless Keyboard, QWERTZ Layout for Mac/iMac/PC/Laptop/Tablet/iPad/Computer (Space Grey)",https://www.amazon.com/-/en/Illuminated-Bluetooth-Wireless-Keyboard-Multi-Device/dp/B08P47VXYY/ref=sr_1_34?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-34,4.7 / 5,47.99,153,Keyboards
43,"Gaming Keyboard, Rii PC Keyboard PS4 Gaming Keyboard USB Rainbow Illuminated Keyboard, 19 Anti-Ghosting, Gaming Keyboard for PC/Laptop/PS4/Xbox One (German Layout)",https://www.amazon.com/-/en/Gaming-Keyboard-Rainbow-Illuminated-Anti-Ghosting/dp/B086DC4MRL/ref=sr_1_35?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-35,4.4 / 5,22.94,255,Keyboards
44,"Logitech MK330 Wireless Keyboard and Mouse set, 2.4 GHz connection via USB Unifying receiver, 4 programmable G-keys, 12 to 24-month battery life, PC / laptop, UK QWERTY layout - Black",https://www.amazon.com/-/en/Logitech-Wireless-Keyboard-connection-programmable/dp/B009Z73SCG/ref=sr_1_36?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-36,3.8 / 5,40.76,92,Keyboards
45,"WisFox Wireless Keyboard Mouse 2.4GHz Ultra Thin Advanced Keyboard Mouse Wireless Combo Full Size with USB Nano Receiver for Laptop, PC, QWERTZ German (Black)",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg2_1?ie=UTF8&adId=A0329787FIPBUQI2SEGU&url=%2FWisFox-Wireless-Keyboard-Advanced-Receiver%2Fdp%2FB07XF3RKMT%2Fref%3Dsr_1_37_sspa%3Fcrid%3DH16NJZ6SFTOT%26dchild%3D1%26keywords%3Dkeyboard%2Bpc%26qid%3D1625653674%26s%3Dcomputers%26sprefix%3Dkeyboard%252Caps%252C222%26sr%3D1-37-spons%26psc%3D1&qualifier=1625653674&id=1125802955373876&widgetName=sp_mtf,4.4 / 5,20.39,722,Keyboards
46,"Rapoo 9300M Wireless Keyboard Mouse Set, Bluetooth and Wireless (2.4 GHz) via USB, Ultra Slim 1300 DPI Sensor, DE Layout QWERTZ, Black",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg2_1?ie=UTF8&adId=A04469281E45NY969QBB5&url=%2FWireless-Keyboard-Bluetooth-Sensor-Layout%2Fdp%2FB07JZH2ZRT%2Fref%3Dsr_1_38_sspa%3Fcrid%3DH16NJZ6SFTOT%26dchild%3D1%26keywords%3Dkeyboard%2Bpc%26qid%3D1625653674%26s%3Dcomputers%26sprefix%3Dkeyboard%252Caps%252C222%26sr%3D1-38-spons%26psc%3D1&qualifier=1625653674&id=1125802955373876&widgetName=sp_mtf,4.1 / 5,28.99,120,Keyboards
47,"PICTEK Rainbow LED Gaming Keyboard with Wrist Rest, 19 Anti-Ghosting, 12 Multimedia Links, 1.6 m USB Keyboard, 4 Waterproof Holes, Keyboard for Gamers",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg2_1?ie=UTF8&adId=A04011141IFUO6WRT9ISK&url=%2FRainbow-Keyboard-Anti-Ghosting-Multimedia-Waterproof%2Fdp%2FB084PCGMR3%2Fref%3Dsr_1_39_sspa%3Fcrid%3DH16NJZ6SFTOT%26dchild%3D1%26keywords%3Dkeyboard%2Bpc%26qid%3D1625653674%26s%3Dcomputers%26sprefix%3Dkeyboard%252Caps%252C222%26sr%3D1-39-spons%26psc%3D1&qualifier=1625653674&id=1125802955373876&widgetName=sp_mtf,4.4 / 5,27.99,44,Keyboards
48,"PICTEK Rainbow LED Gaming Keyboard with Wrist Rest, 19 Anti-Ghosting, 12 Multimedia Links, 1.6 m USB Keyboard, 4 Waterproof Holes, Keyboard for Gamers",https://www.amazon.com/-/en/Rainbow-Keyboard-Anti-Ghosting-Multimedia-Waterproof/dp/B084PCGMR3/ref=sr_1_40?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-40,4.4 / 5,27.99,44,Keyboards
49,CSL-Computer Titanwolf - mechanische Tastatur Alumar - Mechanical Keyboard Gaming - Gaming-Tastatur - Anti-Ghosting - QWERTZ-Layout DE - volles Key Rollover - RGB LED-Hintergrundbeleuchtung,https://www.amazon.com/-/en/dp/B07GR5K8SD/ref=sr_1_41?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-41,4.7 / 5,76.85,127,Keyboards
50,"Wired Keyboard USB, TedGem Computer Keyboard, USB Keyboard with Cable, Laptop Keyboard with Cable, PC Keyboard with Cable for Windows XP/7/8/10/Vista",https://www.amazon.com/-/en/Keyboard-TedGem-Computer-Laptop-Windows/dp/B08NCVLHS4/ref=sr_1_42?crid=H16NJZ6SFTOT&dchild=1&keywords=keyboard+pc&qid=1625653674&s=computers&sprefix=keyboard%2Caps%2C222&sr=1-42,4.3 / 5,17.99,72,Keyboards
