,name,product_summary,product_tech_spec,product_addl_info,seller,seller_link,freq_bought,freq_bought_link,link_to_all_reviews
1336,,,,,,,,,
1337,,,,,,,,,
1338,,,,,,,,,
1339,,,,,,,,,
1340,,,,,,,,,
1341,,,,,,,,,
1342,,,,,,,,,
1343,,,,,,,,,
1344,Logitech Slim Combo for iPad 5./6. Generation (Renewed),,,"[{'info': 'Product Dimensions', 'value': '9.69 x 6.97 x 0.96 inches'}, {'info': 'Item Weight', 'value': '1.72 pounds'}, {'info': 'Manufacturer', 'value': 'Logitech'}, {'info': 'ASIN', 'value': 'B07SQ97G8Q'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 5.0 out of 5 stars 2 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 5.0 out of 5 stars'}, {'info': 'Date First Available', 'value': 'October 29, 2020'}]",,,,,
1345,,,,,,,,,
1346,,,,,,,,,
1347,,,,,,,,,
1348,,,,,,,,,
1349,,,,,,,,,
1350,,,,,,,,,
1351,"Toshiba Canvio Flex 2 TB Portable External Hard Drive for Mac, Windows PC and Tablet, Includes USB-C and USB-A Cable, Silver","[{'info': 'Brand', 'value': '\u200eToshiba'}, {'info': 'Series', 'value': '\u200eTOSHIBA Canvio Flex 2To Silver 2.5p'}, {'info': 'Item model number', 'value': '\u200eHDTX120ESCAA'}, {'info': 'Hardware Platform', 'value': '\u200ePC, Mac'}, {'info': 'Item Weight', 'value': '\u200e8.8 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e4.37 x 3.15 x 0.59 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e4.37 x 3.15 x 0.59 inches'}, {'info': 'Flash Memory Size', 'value': '\u200e2'}, {'info': 'Manufacturer', 'value': '\u200eToshiba'}, {'info': 'ASIN', 'value': '\u200eB08J4B9WMC'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eOctober 23, 2020'}]","[{'info': 'Hard Drive', 'value': '\u200e2 TB Portable'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.6 out of 5 stars 158 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.6 out of 5 stars'}]",,,,,
1352,,,,,,,,,
1353,,,,,,,,,
1354,,,,,,,,,
1355,,,,,,,,,
1356,,,,,,,,,
1357,,,,,,,,,
1358,,,,,,,,,
1359,,,,,,,,,
1360,,,,,,,,,
1361,,,,,,,,,
1362,,,,,,,,,
1363,,,,,,,,,
1364,,,,,,,,,
1365,,,,,,,,,
1366,,,,,,,,,
1367,,,,,,,,,
1368,,,,,,,,,
1369,,,,,,,,,
1370,,,,,,,,,
1371,,,,,,,,,
1372,,,,,,,,,
1373,,,,,,,,,
1374,,,,,,,,,
1375,,,,,,,,,
1376,,,,,,,,,
1377,,,,,,,,,
1378,,,,,,,,,
1379,,,,,,,,,
1380,,,,,,,,,
1381,,,,,,,,,
1382,,,,,,,,,
1383,,,,,,,,,
1384,,,,,,,,,
1385,,,,,,,,,
1386,,,,,,,,,
1387,,,,,,,,,
1388,"tomtoc Recycled Laptop Case for 15 Inch Microsoft Surface Laptop 4/3, 2020 Dell XPS 15, 15-inch MacBook Pro A1990 A1707, HP Acer Dell Chromebook 14, ThinkPad X1 Yoga, Water-Resistant Accessory Bag","[{'info': 'Brand', 'value': '\u200eTomtoc'}, {'info': 'Item model number', 'value': '\u200eA14-D01H'}, {'info': 'Item Weight', 'value': '\u200e11.8 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e14.6 x 10.6 x 1.26 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e14.6 x 10.6 x 1.26 inches'}, {'info': 'Color', 'value': '\u200eBlack - Recycled Fabric'}, {'info': 'Manufacturer', 'value': '\u200etomtoc'}, {'info': 'ASIN', 'value': '\u200eB073TV2BD2'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJuly 10, 2017'}]","[{'info': 'Standing screen display size', 'value': '\u200e15 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 7,250 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#714 in Laptop Sleeves'}]",,,,,/tomtoc-Protective-ThinkPad-Chromebook-Notebook/product-reviews/B073TV2BD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1389,,,,,,,,,
1390,,,,,,,,,
1391,,,,,,,,,
1392,,,,,,,,,
1393,,,,,,,,,
1394,"tomtoc 360 Protective Laptop Carrying Case for 12.3 Inch Surface Pro X/7/6/5/4, 13-inch New MacBook Air M1/A2337 A2179 A1932 2018-2021, MacBook Pro M1/A2338 A2251 A2289 2016-2021, Accessory Sleeve Bag","[{'info': 'Brand', 'value': '\u200eTomtoc'}, {'info': 'Item model number', 'value': '\u200eA14-B02C'}, {'info': 'Item Weight', 'value': '\u200e10.9 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e13 x 9.65 x 1.26 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e13 x 9.65 x 1.26 inches'}, {'info': 'Color', 'value': '\u200ePink'}, {'info': 'Manufacturer', 'value': '\u200etomtoc'}, {'info': 'ASIN', 'value': '\u200eB076P8MSRK'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eOctober 12, 2017'}]","[{'info': 'Standing screen display size', 'value': '\u200e13 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 7,250 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#505 in Laptop Sleeves'}]",,,,,/tomtoc-Protective-Carrying-Ultrabook-Accessory/product-reviews/B076P8MSRK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1395,,,,,,,,,
1396,,,,,,,,,
1397,"Arvok 15-15.6 Inch Laptop Sleeve Multi-Color & Size Choices Case/Water-Resistant Neoprene Notebook Computer Pocket Tablet Briefcase Carrying Bag/Pouch Skin Cover for Asus/Dell/Lenovo/HP, Bamboo Green","[{'info': 'Brand', 'value': '\u200eARVOK'}, {'info': 'Item model number', 'value': '\u200e22NBS-NE156-1BGA'}, {'info': 'Item Weight', 'value': '\u200e10.6 ounces'}, {'info': 'Package Dimensions', 'value': '\u200e16.02 x 12.4 x 1.3 inches'}, {'info': 'Color', 'value': '\u200eBamboo Green'}, {'info': 'Manufacturer', 'value': '\u200eARVOK'}, {'info': 'ASIN', 'value': '\u200eB06Y2ZKBK5'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJanuary 20, 2017'}]","[{'info': 'Standing screen display size', 'value': '\u200e15.6 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.6 out of 5 stars 33,876 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.6 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#642 in Laptop Sleeves'}]",,,,,/ARVOK-Multi-Color-Water-Resistant-Neoprene-Briefcase/product-reviews/B06Y2ZKBK5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1398,,,,,,,,,
1399,,,,,,,,,
1400,,,,,,,,,
1401,,,,,,,,,
1402,,,,,,,,,
1403,"[5-Yrs Free Data Recovery] Gigastone 128GB 2-Pack Micro SD Card, 4K Video Recording for GoPro, Action Camera, DJI, Drone, Nintendo-Switch, R/W up to 100/50 MB/s MicroSDXC Memory Card UHS-I U3 A2 V30",,,"[{'info': 'Package Dimensions', 'value': '5.51 x 3.58 x 0.43 inches'}, {'info': 'Item Weight', 'value': '0.352 ounces'}, {'info': 'Manufacturer', 'value': 'Gigastone'}, {'info': 'ASIN', 'value': 'B0872RK6CJ'}, {'info': 'Item model number', 'value': 'GS-2IN1666A1V30'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 3,015 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#442 in Micro SD Memory Cards'}, {'info': 'Date First Available', 'value': 'April 25, 2020'}]",Gigastone  America,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2SFGDK0SQGMP8&isAmazonFulfilled=1,,,/Gigastone-2-Pack-Recording-Nintendo-Compatible/product-reviews/B0872RK6CJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1404,,,,,,,,,
1405,,,,,,,,,
1406,,,,,,,,,
1407,,,,,,,,,
1408,,,,,,,,,
1409,,,,,,,,,
1410,Logitech Slim Combo for iPad 5./6. Generation (Renewed),,,"[{'info': 'Product Dimensions', 'value': '9.69 x 6.97 x 0.96 inches'}, {'info': 'Item Weight', 'value': '1.72 pounds'}, {'info': 'Manufacturer', 'value': 'Logitech'}, {'info': 'ASIN', 'value': 'B07SQ97G8Q'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 5.0 out of 5 stars 2 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 5.0 out of 5 stars'}, {'info': 'Date First Available', 'value': 'October 29, 2020'}]",,,,,
1411,,,,,,,,,
1412,,,,,,,,,
1413,"MiiKARE Aluminium Laptop Ständer, höhenverstellbarer Laptop Riser mit Wärmeableitung,faltbares ergonomisches Notebook Erhöhter Ständer, platzsparendes Desktop Fach für Laptops Tablets bis zu 17 Zoll",,,"[{'info': 'Package Dimensions', 'value': '11.22 x 10.04 x 2.36 inches'}, {'info': 'Item Weight', 'value': '3.21 pounds'}, {'info': 'Manufacturer', 'value': 'Creativee'}, {'info': 'ASIN', 'value': 'B08CRQ4M2D'}, {'info': 'Date First Available', 'value': 'January 10, 2021'}]",,,,,
1414,,,,,,,,,
1415,,,,,,,,,
1416,,,,,,,,,
1417,,,,,,,,,
1418,,,,,,,,,
1419,,,,,,,,,
1420,,,,,,,,,
1421,,,,,,,,,
1422,,,,,,,,,
1423,,,,,,,,,
1424,,,,,,,,,
1425,,,,,,,,,
1426,,,,,,,,,
1427,,,,,,,,,
1428,,,,,,,,,
1429,,,,,,,,,
1430,,,,,,,,,
1431,,,,,,,,,
1432,,,,,,,,,
1433,,,,,,,,,
1434,,,,,,,,,
1435,,,,,,,,,
1436,,,,,,,,,
1437,,,,,,,,,
1438,,,,,,,,,
1439,,,,,,,,,
1440,,,,,,,,,
1441,,,,,,,,,
1442,,,,,,,,,
1443,,,,,,,,,
1444,,,,,,,,,
1445,,,,,,,,,
1446,"MiiKARE Aluminium Laptop Ständer, höhenverstellbarer Laptop Riser mit Wärmeableitung,faltbares ergonomisches Notebook Erhöhter Ständer, platzsparendes Desktop Fach für Laptops Tablets bis zu 17 Zoll",,,"[{'info': 'Package Dimensions', 'value': '11.22 x 10.04 x 2.36 inches'}, {'info': 'Item Weight', 'value': '3.21 pounds'}, {'info': 'Manufacturer', 'value': 'Creativee'}, {'info': 'ASIN', 'value': 'B08CRQ4M2D'}, {'info': 'Date First Available', 'value': 'January 10, 2021'}]",,,,,
1447,,,,,,,,,
1448,,,,,,,,,
1449,,,,,,,,,
1450,,,,,,,,,
1451,,,,,,,,,
1452,,,,,,,,,
1453,,,,,,,,,
1454,"tomtoc Recycled Laptop Case for 15 Inch Microsoft Surface Laptop 4/3, 2020 Dell XPS 15, 15-inch MacBook Pro A1990 A1707, HP Acer Dell Chromebook 14, ThinkPad X1 Yoga, Water-Resistant Accessory Bag","[{'info': 'Brand', 'value': '\u200eTomtoc'}, {'info': 'Item model number', 'value': '\u200eA14-D01H'}, {'info': 'Item Weight', 'value': '\u200e11.8 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e14.6 x 10.6 x 1.26 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e14.6 x 10.6 x 1.26 inches'}, {'info': 'Color', 'value': '\u200eBlack - Recycled Fabric'}, {'info': 'Manufacturer', 'value': '\u200etomtoc'}, {'info': 'ASIN', 'value': '\u200eB073TV2BD2'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJuly 10, 2017'}]","[{'info': 'Standing screen display size', 'value': '\u200e15 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 7,250 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#714 in Laptop Sleeves'}]",,,,,/tomtoc-Protective-ThinkPad-Chromebook-Notebook/product-reviews/B073TV2BD2/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1455,,,,,,,,,
1456,"EooCoo Laptop Sleeve Compatible for 2010-2017 Old MacBook Air 13 A1369 A1466, Old MacBook Pro 13 A1504 A1425, Splice Microfiber Leather Sleeve Case - Rose Gold","[{'info': 'Brand', 'value': '\u200eEooCoo'}, {'info': 'Item model number', 'value': '\u200eMZB16'}, {'info': 'Item Weight', 'value': '\u200e7.2 ounces'}, {'info': 'Package Dimensions', 'value': '\u200e14 x 9.7 x 0.8 inches'}, {'info': 'Color', 'value': '\u200eFelt(Rose Gold)'}, {'info': 'Manufacturer', 'value': '\u200eEooCoo'}, {'info': 'ASIN', 'value': '\u200eB06XS4WX62'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eApril 25, 2020'}]","[{'info': 'Standing screen display size', 'value': '\u200e13 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.5 out of 5 stars 525 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.5 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#6,458 in Laptop Sleeves'}]",applefuns store,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=ARSDCFC7KLHH0&isAmazonFulfilled=1,,,/Fashion-Briefcase-MacBook-MZB16-Document/product-reviews/B06XS4WX62/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1457,,,,,,,,,
1458,,,,,,,,,
1459,,,,,,,,,
1460,,,,,,,,,
1461,"tomtoc 360 Protective Laptop Carrying Case for 15.6 Inch Acer Aspire 5 Slim Laptop, 15.6 HP Pavilion, 15.6 Inch ASUS ROG Zephyrus, 2020 New Dell XPS 17, More Dell Asus ThinkPad 15 Inch Chromebook","[{'info': 'Brand', 'value': '\u200eTomtoc'}, {'info': 'Item model number', 'value': '\u200eA14-E01B01'}, {'info': 'Item Weight', 'value': '\u200e13.4 ounces'}, {'info': 'Product Dimensions', 'value': '\u200e16.14 x 11.41 x 1.25 inches'}, {'info': 'Item Dimensions  LxWxH', 'value': '\u200e16.14 x 11.41 x 1.25 inches'}, {'info': 'Color', 'value': '\u200eDark Blue'}, {'info': 'Manufacturer', 'value': '\u200etomtoc'}, {'info': 'ASIN', 'value': '\u200eB01H57W35K'}, {'info': 'Is Discontinued By Manufacturer', 'value': '\u200eNo'}, {'info': 'Date First Available', 'value': '\u200eJune 16, 2016'}]","[{'info': 'Standing screen display size', 'value': '\u200e15.6 Inches'}]","[{'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 7,250 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#1,876 in Laptop Sleeves'}]",,,,,/tomtoc-Protective-Chromebook-Accessory-CornerArmor/product-reviews/B01H57W35K/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1462,,,,,,,,,
1463,,,,,,,,,
1464,,,,,,,,,
1465,,,,,,,,,
1466,,,,,,,,,
1467,,,,,,,,,
1468,,,,,,,,,
1469,"[5-Yrs Free Data Recovery] Gigastone 128GB 2-Pack Micro SD Card, 4K Video Recording for GoPro, Action Camera, DJI, Drone, Nintendo-Switch, R/W up to 100/50 MB/s MicroSDXC Memory Card UHS-I U3 A2 V30",,,"[{'info': 'Package Dimensions', 'value': '5.51 x 3.58 x 0.43 inches'}, {'info': 'Item Weight', 'value': '0.352 ounces'}, {'info': 'Manufacturer', 'value': 'Gigastone'}, {'info': 'ASIN', 'value': 'B0872RK6CJ'}, {'info': 'Item model number', 'value': 'GS-2IN1666A1V30'}, {'info': 'Customer Reviews', 'value': '/*\n* Fix for UDP-1061. Average customer reviews has a small extra line on hover\n* https://omni-grok.amazon.com/xref/src/appgroup/websiteTemplates/retail/SoftlinesDetailPageAssets/udp-intl-lock/src/legacy.css?indexName=WebsiteTemplates#40\n*/\n.noUnderline a:hover {\ntext-decoration: none;\n} 4.7 out of 5 stars 3,015 ratings P.when(\'A\', \'ready\').execute(function(A) {\nA.declarative(\'acrLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true }, function(event){\nif(window.ue) {\nue.count(""acrLinkClickCount"", (ue.count(""acrLinkClickCount"") || 0) + 1);\n}\n});\n}); P.when(\'A\', \'cf\').execute(function(A) {\nA.declarative(\'acrStarsLink-click-metrics\', \'click\', { ""allowLinkDefault"" : true },  function(event){\nif(window.ue) {\nue.count(""acrStarsLinkWithPopoverClickCount"", (ue.count(""acrStarsLinkWithPopoverClickCount"") || 0) + 1);\n}\n});\n}); 4.7 out of 5 stars'}, {'info': 'Best Sellers Rank', 'value': '#442 in Micro SD Memory Cards'}, {'info': 'Date First Available', 'value': 'April 25, 2020'}]",Gigastone  America,https://www.amazon.com/gp/help/seller/at-a-glance.html/ref=dp_merchant_link?ie=UTF8&seller=A2SFGDK0SQGMP8&isAmazonFulfilled=1,,,/Gigastone-2-Pack-Recording-Nintendo-Compatible/product-reviews/B0872RK6CJ/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
1470,,,,,,,,,
1471,,,,,,,,,
1472,,,,,,,,,
1473,,,,,,,,,
1474,,,,,,,,,
1475,,,,,,,,,
1476,,,,,,,,,
1477,,,,,,,,,
1478,,,,,,,,,
1479,,,,,,,,,
1480,,,,,,,,,
1481,,,,,,,,,
1482,,,,,,,,,
1483,,,,,,,,,
1484,,,,,,,,,
1485,,,,,,,,,
1486,,,,,,,,,
1487,,,,,,,,,
1488,,,,,,,,,
1489,,,,,,,,,
1490,,,,,,,,,
1491,,,,,,,,,
1492,,,,,,,,,
