,product title,url,rating,price €,review_count,product
35,"HP Pavilion x360 14-dy0243ng (14 Inch / FHD IPS Touch) 2-in-1 Convertible (Intel Core i5-1135G7, 8GB DDR4 RAM, 256GB SSD, Intel Iris Xe, Windows 10) Silver",https://www.amazon.com/-/en/Pavilion-14-dy0243ng-Convertible-i5-1135G7-Windows/dp/B08TMQX8S4/ref=sr_1_30?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-30,4.6 / 5,629.00,31,Processor
37,Corsair Hydro H45 Water Cooling System,https://www.amazon.com/-/en/Corsair-Hydro-Water-Cooling-System/dp/B0829RTMKY/ref=sr_1_32?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-32,4.4 / 5,117.75,3.245,Processor
38,MSI Motherboard,https://www.amazon.com/-/en/7C56-003R-MSI-Motherboard/dp/B08B4V6H3N/ref=sr_1_33?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-33,4.6 / 5,100.96,1.315,Processor
39,"Mini PC, ACEPC 12GB DDR4 / 128GB ROM Intel Celeron J4125 Processor Windows 10 Pro Micro Desktop Computer, Support for Triple Display, Gigabit Ethernet, Dual Band WiFi, Bluetooth 4.2, 4K HD",https://www.amazon.com/-/en/Celeron-Processor-Computer-Ethernet-Bluetooth/dp/B092DWJPXH/ref=sr_1_34?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-34,4.3 / 5,279.99,769,Processor
40,Crucial CT4G4SFS624A 4GB Memory.,https://www.amazon.com/-/en/CT8G4SFRA266-Crucial-CT4G4SFS624A-4GB-Memory/dp/B08C56KXQJ/ref=sr_1_35?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-35,4.8 / 5,38.40,45.347,Processor
41,"Beelink GK55 Mini PC Windows 10 Intel Gemini Lake Refresh Processor J4125 (up to 2.7GHz) Mini Desktop Computer 8GB LPDDR4 128GB SSD, Support 4K FPS, Dual HDMI, USB 3.0, BT 4.0, Auto Power On, WOL",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg2_1?ie=UTF8&adId=A01251173F10M21F21BYF&url=%2FBeelink-Windows-Refresh-Processor-Computer%2Fdp%2FB08K2S2524%2Fref%3Dsr_1_36_sspa%3Fdchild%3D1%26keywords%3Dprozessor%26qid%3D1625732263%26s%3Dcomputers%26sr%3D1-36-spons%26psc%3D1&qualifier=1625732263&id=6319988372111689&widgetName=sp_mtf,3.8 / 5,289.00,12,Processor
42,AMD CPU Ryzen 5 1600 AM4,https://www.amazon.com/-/en/AMD-CPU-Ryzen-1600-AM4/dp/B07XTQZJ28/ref=sr_1_37?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-37,4.7 / 5,126.90,5.931,Processor
43,"Enermax Aquafusion 120 CPU Water Cooler, White 120 mm",https://www.amazon.com/-/en/Enermax-Aquafusion-120-Cooler-White/dp/B07YFWJS4R/ref=sr_1_38?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-38,4.3 / 5,84.60,7,Processor
44,AMD Ryzen,https://www.amazon.com/-/en/Ryzen-3-3200G-AMD/dp/B07STGHZK8/ref=sr_1_39?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-39,4.6 / 5,176.00,461,Processor
46,ZYBO Z7 Zynq-7010 ARM/FPGA SoC Platform,https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg2_1?ie=UTF8&adId=A0953489XNNMYDPLC4IO&url=%2FZYBO-Zynq-7010-ARM-FPGA-Platform%2Fdp%2FB07D1KGNXR%2Fref%3Dsr_1_41_sspa%3Fdchild%3D1%26keywords%3Dprozessor%26qid%3D1625732263%26s%3Dcomputers%26sr%3D1-41-spons%26psc%3D1&qualifier=1625732263&id=6319988372111689&widgetName=sp_mtf,3.0 / 5,215.51,2,Processor
47,ASRock B460 Steel Legend supports Intel CoreTM processors (socket 1200),https://www.amazon.com/-/en/ASRock-B460-Legend-supports-processors/dp/B088ZS6S7T/ref=sr_1_42?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-42,4.6 / 5,118.90,44,Processor
48,"Lenovo ThinkPad T440 Business Notebook, Intel i5 2 x 1.9 GHz Processor, 8 GB Memory, 480 GB SSD, 14 Inch Display, HD, 1600 x 900, Cam, Windows 10 Pro, R40T (Refurbished)",https://www.amazon.com/-/en/ThinkPad-T440-Business-Processor-Refurbished/dp/B07H1KZ71D/ref=sr_1_43?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-43,4.4 / 5,513.00,138,Processor
49,Intel Celeron G5905 3.5GHz LGA1200 Boxed BX80701G5905 Processor,https://www.amazon.com/-/en/Celeron-3-5GHz-LGA1200-BX80701G5905-Processor/dp/B08LBV3HY4/ref=sr_1_44?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-44,4.9 / 5,47.28,22,Processor
50,"Amd Ryzen 5 2600X Processor (Base Clock: 3.6Hz, 6 cores, Socket AM4), Black",https://www.amazon.com/-/en/Ryzen-2600X-Processor-Base-Clock/dp/B07B428V2L/ref=sr_1_45?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-45,4.7 / 5,200.11,8.024,Processor
51,"Tablet 10 Inch Android 9.0 iProda Tablet PC, 3GB RAM 64GB ROM, Extended Capacity 128GB, Quad Core Processor, Ultra Thin Metal Shell, 1280 x 800FHD IPS, HDMI/WLAN/Bluetooth/GPS/WiFi, 5000mAh",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_computers_sr_pg2_1?ie=UTF8&adId=A01362083BJN0KEGDZ6XG&url=%2FAndroid-Extended-Capacity-Processor-Bluetooth%2Fdp%2FB089NNJTZK%2Fref%3Dsr_1_46_sspa%3Fdchild%3D1%26keywords%3Dprozessor%26qid%3D1625732263%26s%3Dcomputers%26sr%3D1-46-spons%26psc%3D1&qualifier=1625732263&id=6319988372111689&widgetName=sp_btf,3.5 / 5,121.98,44,Processor
52,"Intel Core i7-11700 Desktop Processor (Base Clock: 2.5GHz Tuboboost: 4.8GHz, 8 Cores, LGA1200) BX8070811700",https://www.amazon.com/-/en/Intel-i7-11700-Desktop-Processor-Clock/dp/B08TX3VLVQ/ref=sr_1_47?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-47,4.2 / 5,323.99,8,Processor
53,AMD RYZEN 9 3900x Socket AM4 processor,https://www.amazon.com/-/en/AMD-RYZEN-3900x-Socket-processor/dp/B07SXMZLP9/ref=sr_1_48?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-48,4.8 / 5,439.00,10.602,Processor
55,"Intel Core i9-11900K Desktop Processor (Base Clock: 3.5GHz Tuboboost: 5.1GHz, 8 Cores, LGA1200) BX8070811900K",https://www.amazon.com/-/en/Intel-i9-11900K-Desktop-Processor-Clock/dp/B08TX48X3N/ref=sr_1_50?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-50,5.0 / 5,615.14,2,Processor
56,AMD Wraith Prism LED RGB Fan for Ryzen 5 & 7 Processor AM4/AM2/AM3/AM3+ 4-Pin Connector Copper Base/Alum Heatsink PWM-Controlled,https://www.amazon.com/-/en/Processor-AM4-Connector-Heatsink-PWM-Controlled/dp/B07GKRR5WR/ref=sr_1_51?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-51,4.6 / 5,41.98,347,Processor
57,"Intel 7th Generation Core i5-7600K Processor (up to 4.20 GHz with Intel Turbo Boost Technology 2.0, 6 MB Intel Smart Cache)",https://www.amazon.com/-/en/Intel-Generation-i5-7600K-Processor-Technology/dp/B01MRRPPQS/ref=sr_1_52?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-52,4.7 / 5,204.95,2.246,Processor
59,"New Apple iPad (10.2 "", Wi-Fi, 32 GB) - Space Gray (Latest model, 8th generation)",https://www.amazon.com/-/en/New-Apple-iPad-10-2-Wi-Fi/dp/B08J74FLJ1/ref=sr_1_54?dchild=1&keywords=prozessor&qid=1625732263&s=computers&sr=1-54,4.8 / 5,331.00,4.502,Processor
60,"Jumper Laptop 14 Inch 8GB RAM 256GB SSD, Intel Apollo Lake N3450 Quad Core Processor, FHD IPS Slim Notebook Windows 10 Notebook Support 256GB TF Card Extension, Dual Band WiFi, USB 3.0",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg3_1?ie=UTF8&adId=A0380069TFZHGZ1NZ747&url=%2FProcessor-Notebook-Windows-Support-Extension%2Fdp%2FB0899TYX9C%2Fref%3Dsr_1_49_sspa%3Fdchild%3D1%26keywords%3Dprozessor%26qid%3D1625732264%26s%3Dcomputers%26sr%3D1-49-spons%26psc%3D1&qualifier=1625732264&id=7053681483686967&widgetName=sp_atf_next,4.1 / 5,320.99,205,Processor
61,"Windows Laptop, iProda 14 Inch Notebook Full HD 1080P, Intel Celeron Processor 5205U, 8G RAM, 256G SSD, 1.9 GHz, Windows 10.1 Pro, USB 3.0, WiFi, HDMI, BT, Ideal Laptop for Home Users, Students",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_computers_sr_pg3_1?ie=UTF8&adId=A026739732SKMJRUBW8M6&url=%2FWindows-Notebook-Celeron-Processor-Students%2Fdp%2FB08YRMKG8W%2Fref%3Dsr_1_50_sspa%3Fdchild%3D1%26keywords%3Dprozessor%26qid%3D1625732264%26s%3Dcomputers%26sr%3D1-50-spons%26psc%3D1&qualifier=1625732264&id=7053681483686967&widgetName=sp_atf_next,2.4 / 5,384.67,3,Processor
62,"Tablet 9 Inch Android 10.0 Tablets 1280 x 800 HD IPS Display 1.6 GHz Quad Core Processor 2GB RAM 34GB ROM Tablet (Tablet, Black)",https://www.amazon.com/-/en/Tablet-Android-Tablets-Display-Processor/dp/B095BJNQVD/ref=sr_1_51?dchild=1&keywords=prozessor&qid=1625732264&s=computers&sr=1-51,4.3 / 5,89.99,38,Processor
63,Intel Core i7-10700KF (base clock: 3.80 GHz; socket: LGA1200; 125 Watt) box,https://www.amazon.com/-/en/Intel-Core-i7-10700KF-base-clock/dp/B0883NG13L/ref=sr_1_52?dchild=1&keywords=prozessor&qid=1625732264&s=computers&sr=1-52,4.7 / 5,296.50,68,Processor
64,Shinobee PCs 004,https://www.amazon.com/-/en/Shinobee-PCs-004/dp/B08X1DNTF4/ref=sr_1_53?dchild=1&keywords=prozessor&qid=1625732264&s=computers&sr=1-53,4.1 / 5,444.00,1.245,Processor
65,Intel Core i5-10600K (base clock: 4.10 GHz; socket: LGA1200; 125 Watt) box,https://www.amazon.com/-/en/Intel-Core-i5-10600K-base-clock/dp/B0883NTLXM/ref=sr_1_54?dchild=1&keywords=prozessor&qid=1625732264&s=computers&sr=1-54,4.6 / 5,217.92,137,Processor
67,Intel® Core™ i5-11600K Desktop Processor 6 Cores up to 4.9 GHz Unlocked LGA1200 (Intel® 500 Series & Select 400 Series Chipset) 125W,https://www.amazon.com/-/en/i5-11600K-Desktop-Processor-Unlocked-LGA1200/dp/B08X67YZBL/ref=sr_1_56?dchild=1&keywords=prozessor&qid=1625732264&s=computers&sr=1-56,4.8 / 5,269.25,97,Processor
68,"Mini PC, AMD Ryzen 3 3300U Processor Quad Core Upgradable 16GB DDR4 / 256GB SSD Mini Desktop Computer with Windows 10 Pro, HDMI and DP Connection, Dual Band WiFi",https://www.amazon.com/-/en/Processor-Upgradable-Desktop-Computer-Connection/dp/B08FC8FL1Z/ref=sr_1_57?dchild=1&keywords=prozessor&qid=1625732264&s=computers&sr=1-57,4.5 / 5,429.00,19,Processor
70,"New Apple iPad (10.2 "", Wi-Fi, 128 GB) - Space Gray (Latest model, 8th generation)",https://www.amazon.com/-/en/New-Apple-iPad-10-2-Wi-Fi/dp/B08J6PPZ24/ref=sr_1_59?dchild=1&keywords=prozessor&qid=1625732264&s=computers&sr=1-59,4.8 / 5,424.00,4.502,Processor
71,"Beelink GK55 Mini PC Windows 10 Intel Gemini Lake Refresh Processor J4125 (up to 2.7GHz) Mini Desktop Computer 8GB LPDDR4 128GB SSD, Support 4K FPS, Dual HDMI, USB 3.0, BT 4.0, Auto Power On, WOL",https://www.amazon.com/-/en/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_computers_sr_pg3_1?ie=UTF8&adId=A01251173F10M21F21BYF&url=%2FBeelink-Windows-Refresh-Processor-Computer%2Fdp%2FB08K2S2524%2Fref%3Dsr_1_60_sspa%3Fdchild%3D1%26keywords%3Dprozessor%26qid%3D1625732264%26s%3Dcomputers%26sr%3D1-60-spons%26psc%3D1&qualifier=1625732264&id=7053681483686967&widgetName=sp_mtf,3.8 / 5,289.00,12,Processor
72,"AMD RyzenTM 9 3900XT Processor (12 Cores/24 Threads, 70 MB Cache, up to 4.7 GHz Max Boost) - Without Cooler AMD Ryzen 9 3900XT",https://www.amazon.com/-/en/AMD-RyzenTM-3900XT-Processor-Threads/dp/B089WD454D/ref=sr_1_61?dchild=1&keywords=prozessor&qid=1625732264&s=computers&sr=1-61,4.8 / 5,638.44,1.580,Processor
73,"Samsung Galaxy Book Pro LTE 33,78 cm (13,3 Zoll) Notebook (Intel Core Prozessor i7, 16 GB RAM, 512 GB SSD, Windows 10 Home) Mystic Blue",https://www.amazon.com/-/en/NP935XDB-KC1DE/dp/B092DWZ4TG/ref=sr_1_62?dchild=1&keywords=prozessor&qid=1625732264&s=computers&sr=1-62,4.1 / 5,1.331.66,23,Processor
75,"Samsung Galaxy Tab A7, Android Tablet, LTE, 7.040 Mah Battery, 10.4inch TFT Display, Four Speakers, 32 GB / 3 GB RAM, Tablet in Dark Gray",https://www.amazon.com/-/en/Samsung-Tab-Android-10-4inch-Speakers/dp/B08FNM75WK/ref=sr_1_64?dchild=1&keywords=prozessor&qid=1625732264&s=computers&sr=1-64,4.7 / 5,214.90,8.674,Processor
